shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
TAT-ENA-0e28ea53-1,Z5081569215,C16H16ClN3O2,Racemic or presumed racemic or meso,317.770,100,COVID-19,,,0,40,20,1178796-Y40-62,03_A,CC=1C=C(NC(=O)C2CCOC=3C=CC(Cl)=CC23)N=CC1N,"N-(5-amino-4-methylpyridin-2-yl)-6-chloro-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3184999,38
MAT-POS-a2421bb6-4,Z1675865497,C15H14ClF2N3O2,Racemic or presumed racemic or meso,341.740,100,COVID-19,,,0,40,20,1178796-Y40-62,03_B,CN1N=CC(NC(=O)C2CCOC=3C=CC(Cl)=CC23)=C1C(F)F,"6-chloro-N-[5-(difluoromethyl)-1-methyl-1H-pyrazol-4-yl]-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3199328,67.9
EDJ-MED-1981ceba-5,Z5018905150,C24H26ClN5O3S,Racemic or presumed racemic or meso,500.012,100,COVID-19,,,0,40,20,1178796-Y40-62,03_C,CN1CCN(CC1)S(=O)(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2,"6-chloro-N-(isoquinolin-4-yl)-2-[(4-methylpiperazin-1-yl)sulfonyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3190209,39.6
MAT-POS-51833a24-1,Z5060771466,C17H14ClN3O2,Racemic or presumed racemic or meso,327.764,100,COVID-19,,,0,40,20,1178796-Y40-62,03_D,ClC=1C=CC=2OCCC(C(=O)NC3=CN=C4C=CC=CN34)C2C1,"6-chloro-N-{imidazo[1,2-a]pyridin-3-yl}-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3199332,125.1
MAT-POS-afb6844f-2,Z5018905119,C18H20ClN3O2,Racemic or presumed racemic or meso,345.823,100,COVID-19,,,0,40,20,1178796-Y40-62,03_E,CN(C)C=1C=NC=C(NC(=O)C2CCOC=3C=CC(Cl)=CC23)C1C,"6-chloro-N-[5-(dimethylamino)-4-methylpyridin-3-yl]-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3197825,31.3
ALP-POS-5de921e7-5A,Z5021905573,C16H16ClN3O2,Racemic or presumed racemic or meso,317.770,100,COVID-19,,,0,40,20,1178796-Y40-62,03_F,CC=1C=C(N)N=CC1NC(=O)C2CCOC=3C=CC(Cl)=CC23,"N-(6-amino-4-methylpyridin-3-yl)-6-chloro-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3184998,72.2
EDJ-MED-827e7cb4-1,Z5060771467,C20H16ClN3O4S,Racemic or presumed racemic or meso,429.876,100,COVID-19,,,0,40,20,1178796-Y40-62,03_G,CS(=O)(=O)C=1C=CC=2C=NC=C(NC(=O)C3CNC(=O)C=4C=CC(Cl)=CC34)C2C1,"6-chloro-N-(6-methanesulfonylisoquinolin-4-yl)-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3205025,27.5
EDJ-MED-827e7cb4-7,Z5060771472,C17H13ClN4O2,Racemic or presumed racemic or meso,340.763,100,COVID-19,,,0,40,20,1178796-Y40-62,03_H,ClC=1C=CC=2C(=O)NCC(C(=O)NC3=CN=C4C=CC=CN34)C2C1,"6-chloro-N-{imidazo[1,2-a]pyridin-3-yl}-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3205026,15.1
