SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CCCC5)C#N,MAT-POS-5cd9ea36-5,CVD-0018485,MAT-POS-5cd9ea36-5,Z5169210086,100.0,40,20,1326826-Y40-25,03_A,Racemic or presumed racemic or meso,,H3375756
CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC(NS(=O)(=O)C)=CC23)C=4C=C(Cl)C=CC4C1,MAT-POS-2e8b2191-10,CVD-0018820,MAT-POS-2e8b2191-10,Z5210381242,100.0,40,20,1326826-Y40-25,03_B,Racemic or presumed racemic or meso,,H3377733
FC(F)C=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,MAT-POS-c0609ef7-1,CVD-0018505,MAT-POS-c0609ef7-1,Z5169210186,100.0,40,20,1326826-Y40-25,03_C,Achiral,,H3375583
CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4C1=O,MAT-POS-2e8b2191-12,CVD-0018822,MAT-POS-2e8b2191-12,Z5210381244,100.0,40,20,1326826-Y40-25,03_D,Racemic or presumed racemic or meso,,H3377334
CC(C)(O)C=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,MAT-POS-c20a539d-4,CVD-0018810,MAT-POS-c20a539d-4,Z5210381247,100.0,40,20,1326826-Y40-25,03_E,Achiral,,H3373923
CCS(=O)(=O)NC=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,MAT-POS-c20a539d-7,CVD-0018811,MAT-POS-c20a539d-7,Z5210381249,100.0,40,20,1326826-Y40-25,03_F,Achiral,,H3379239
COC=1C=CC2=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)N2C1,EDJ-MED-6e43a462-2,CVD-0017977,EDJ-MED-6e43a462-2,Z5115885790,98.93,40,20,1326826-Y40-25,03_G,Achiral,,H3373930
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=CC=C(Cl)C23)C1,MIC-UNK-50cce87d-2,CVD-0013967,MIC-UNK-50cce87d-2,Z5210381241,100.0,40,20,1326826-Y40-25,03_H,Achiral,,H3384766
ClC=1C=CC2=C(C1)C(CNS2(=O)=O)C(=O)NC=3C=NC=C4C=CC=CC34,ALP-POS-a577c8a2-1,CVD-0017316,ALP-POS-a577c8a2-1,Z5207980938,100.0,40,20,1326826-Y40-25,03_I,Racemic or presumed racemic or meso,,H3384123
CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(F)C=CC23)C=4C=C(Cl)C=CC4C1,ALP-POS-6f6ae286-5,CVD-0018303,ALP-POS-6f6ae286-5,Z5210381224,97.91,40,20,1326826-Y40-25,03_J,Racemic or presumed racemic or meso,,H3388622
CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(Cl)C=CC23)C=4C=C(Cl)C=CC4C1,EDJ-MED-7889e8da-3,CVD-0018795,EDJ-MED-7889e8da-3,Z5210381225,100.0,40,20,1326826-Y40-25,03_K,Racemic or presumed racemic or meso,,H3384128
ClC=1C=CC=2OCCC3(CN(C(=O)C3)C=4C=NC=C5C=CC=CC45)C2C1,MAT-POS-983b399a-3,CVD-0018785,EDJ-MED-159244ea-3,Z5207980872,100.0,40,20,1326826-Y40-25,03_L,Racemic or presumed racemic or meso,,H3388624
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=C(C#N)C=CC23)C1,PET-UNK-6314f867-2,CVD-0016769,PET-UNK-6314f867-2,Z5210381248,95.39,40,20,1326826-Y40-25,03_M,Achiral,,H3380014
ClC=1C=CC=C(CNC(=O)C=2C=NC=C3C=CC=CC23)C1,ALP-POS-76eab5ce-2,CVD-0019114,ALP-POS-76eab5ce-2,Z734682478,95.89,40,20,1326826-Y40-25,03_N,Achiral,,H3389702
ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)NC5CC5,MAT-POS-5cd9ea36-2,CVD-0018482,MAT-POS-5cd9ea36-2,Z5169210058,100.0,40,20,1326826-Y40-25,03_O,Racemic or presumed racemic or meso,,H3396806
CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4C1,EDJ-MED-7889e8da-5,CVD-0018796,EDJ-MED-7889e8da-5,Z5210381226,90.44,40,20,1326826-Y40-25,03_P,Racemic or presumed racemic or meso,,H3385249
COC=1C=C2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2=CC1OC,MAT-POS-c20a539d-2,CVD-0018808,MAT-POS-c20a539d-2,Z5210381246,97.52,40,20,1326826-Y40-25,04_A,Achiral,,H3382448
