SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
CC(C)CN1C=C(NC(=O)NCCCN2CCC(C)CC2)C=3C=CC=CC3C1=O,MAT-POS-2492181e-6,CVD-0011276,LON-WEI-5e7d1b3e-60,Z3220636206,96.0,40,20,1181202-Y40-28,03_K,Achiral,,*R2375749*,UNK
COC=1C=CC=2N=C(NC(=O)NC3=CN(CC(C)C)C(=O)C=4C=CC=CC34)SC2C1,LON-WEI-4d77710c-58,CVD-0013125,LON-WEI-5e7d1b3e-58,Z2583384950,96.0,40,20,1181202-Y40-28,03_L,Achiral,,*R2375757*,UNK
FC=1C(Cl)=CC=CC1CSC=2C=CC=CC2NS(=O)(=O)C=3C=C(Cl)SC3Cl,LON-WEI-4d77710c-64,CVD-0013129,LON-WEI-5e7d1b3e-64,Z3291474324,96.0,40,20,1181202-Y40-28,03_M,Achiral,,*R2375902*,UNK
CC=1C=C(C)C(C#N)=C(SC=2N=CN=C3N(CC=4C=CC=CC4)N=NC23)N1,LON-WEI-4d77710c-73,CVD-0013136,LON-WEI-5e7d1b3e-73,Z3293404762,96.0,40,20,1181202-Y40-28,03_N,Achiral,,*R2375906*,UNK
CC(C)N(C(C)C)C(=O)CC1=C(O)C=2C=CC=CC2NC1=O,LON-WEI-4d77710c-3,CVD-0013087,LON-WEI-5e7d1b3e-3,Z2734819853,96.0,40,20,1181202-Y40-28,03_O,Achiral,,*R2375650*,UNK
COC=1C=CC(OC)=C(CNC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23)C1,LON-WEI-4d77710c-28,CVD-0013106,LON-WEI-5e7d1b3e-28,Z3220635996,96.0,40,20,1181202-Y40-28,03_P,Achiral,,*R2375774*,UNK
CC(C)CN1C=C(NC(=O)N2CCCN(CC=3C=CC=CC3F)C2)C=4C=CC=CC4C1=O,LON-WEI-4d77710c-53,CVD-0013122,LON-WEI-5e7d1b3e-53,Z3220635972,96.0,40,20,1181202-Y40-28,04_A,Achiral,,*R2375829*,UNK
CC(C)CN1C=C(NC(=O)NCCC2=CCCCC2)C=3C=CC=CC3C1=O,LON-WEI-4d77710c-40,CVD-0013114,LON-WEI-5e7d1b3e-40,Z3221825172,96.0,40,20,1181202-Y40-28,04_B,Achiral,,*R2375776*,UNK
CC(C)CN1C=C(NC(=O)NC=2N=CC=CC2C)C=3C=CC=CC3C1=O,LON-WEI-4d77710c-21,CVD-0013100,LON-WEI-5e7d1b3e-21,Z3220636116,96.0,40,20,1181202-Y40-28,04_C,Achiral,,*R2375732*,UNK
CC(C)CN1C=C(NC(=O)NCCC=2C=CC(Cl)=CC2)C=3C=CC=CC3C1=O,MAT-POS-2492181e-4,CVD-0011274,LON-WEI-5e7d1b3e-17,Z3220636085,96.0,40,20,1181202-Y40-28,04_D,Achiral,,*R2375744*,UNK
COC=1C=CC(OC)=C(CCNC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23)C1,LON-WEI-4d77710c-48,CVD-0013119,LON-WEI-5e7d1b3e-48,Z3220635999,96.0,40,20,1181202-Y40-28,04_E,Achiral,,*R2375798*,UNK
CCCCN(CCNC(=O)NC1=CN(C)C(=O)C=2C=CC=CC12)CC3=CC=CO3,MAT-POS-b5746674-34,CVD-0010965,LON-WEI-5e7d1b3e-50,Z3220562444,96.0,40,20,1181202-Y40-28,04_F,Achiral,,*R2375836*,UNK
[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C=3C=CC(Cl)=CC3)S1,LON-WEI-4d77710c-67,CVD-0013132,LON-WEI-5e7d1b3e-67,Z1999869167,96.0,40,20,1181202-Y40-28,04_G,Achiral,,*R2375896*,UNK
CC(CCC1=CC=CO1)NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,LON-WEI-4d77710c-39,CVD-0013113,LON-WEI-5e7d1b3e-39,Z2735296608,96.0,40,20,1181202-Y40-28,04_H,Racemic or presumed racemic or meso,,*R2375778*,UNK
CC(C)CN1C=C(NC(=O)NCCN2CCOCC2)C=3C=CC=CC3C1=O,MAT-POS-b5746674-109,CVD-0011040,LON-WEI-5e7d1b3e-16,Z3220635993,96.0,40,20,1181202-Y40-28,04_I,Achiral,,*R2375653*,UNK
CC(C)CN1C=C(NC(=O)NCC=2C=CC=3OCOC3C2)C=4C=CC=CC4C1=O,LON-WEI-4d77710c-55,CVD-0013123,LON-WEI-5e7d1b3e-55,Z3220636083,96.0,40,20,1181202-Y40-28,04_J,Achiral,,*R2375825*,UNK
CC(C)CN1C=C(NC(=O)NCC2CCN(CC=3C=CC(C)=CC3)C2)C=4C=CC=CC4C1=O,MAT-POS-b5746674-108,CVD-0011039,LON-WEI-5e7d1b3e-35,Z3220636139,96.0,40,20,1181202-Y40-28,04_K,Racemic or presumed racemic or meso,,*R2375794*,UNK
[O-][N+](=O)C1=CN=C(SC=2C=CC=CC2NC(=O)NC=3C=CC=C(C3)C(F)(F)F)S1,LON-WEI-4d77710c-69,CVD-0013133,LON-WEI-5e7d1b3e-69,Z2417819256,96.0,40,20,1181202-Y40-28,04_L,Achiral,,*R2375911*,UNK
ClC=1C=NC(=NC1C(=O)NCC=2C=CC=3OCOC3C2)S(=O)(=O)CC=4C=CC=CC4,LON-WEI-4d77710c-10,CVD-0013093,LON-WEI-5e7d1b3e-10,Z1213675726,96.0,40,20,1181202-Y40-28,04_M,Achiral,,*R2375720*,UNK
CC(=O)C=1C=CC=C(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)C1,LON-WEI-4d77710c-6,CVD-0013090,LON-WEI-5e7d1b3e-6,Z2735296600,96.0,40,20,1181202-Y40-28,04_N,Achiral,,*R2375635*,UNK
O=C(C1=CC=CS1)N2N=CC(C#N)=C2C3CC3,LON-WEI-4d77710c-70,CVD-0013134,LON-WEI-5e7d1b3e-70,Z2735106872,96.0,40,20,1181202-Y40-28,04_O,Achiral,,*R2375910*,UNK
COC=1C=CC(OC)=C(CNC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)C1,LON-WEI-4d77710c-1,CVD-0013085,LON-WEI-5e7d1b3e-1,Z3220620840,96.0,40,20,1181202-Y40-28,04_P,Achiral,,*R2375652*,UNK
CN1C=C(NC(=O)NC=2C=CC=C(C2)C(F)(F)F)C=3C=CC=CC3C1=O,LON-WEI-4d77710c-23,CVD-0013102,LON-WEI-5e7d1b3e-23,Z3220621005,96.0,40,20,1181202-Y40-28,05_A,Achiral,,*R2375729*,UNK
CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23)=N1,LON-WEI-4d77710c-29,CVD-0013107,LON-WEI-5e7d1b3e-29,Z2734676997,96.0,40,20,1181202-Y40-28,05_B,Achiral,,*R2375773*,UNK
O=C(CC=1C=CSC1)N2CCN(CC2)C3=CC(=NN3)C4=CC=CS4,MAT-POS-ea426761-45,CVD-0010870,LON-WEI-5e7d1b3e-25,Z3244426603,96.0,40,20,1181202-Y40-28,05_C,Achiral,,*R2375923*,UNK
CN1C=C(NC(=O)N(CC2CCCO2)CC3=CC=CO3)C=4C=CC=CC4C1=O,MAT-POS-b5746674-37,CVD-0010968,LON-WEI-5e7d1b3e-59,Z3220621008,96.0,40,20,1181202-Y40-28,05_D,Racemic or presumed racemic or meso,,*R2375752*,UNK
FC=1C=CC(=CC1)C2=NC(=C(O2)S(=O)(=O)CC=3C=CC=CC3F)S(=O)(=O)C=4C=CC=CC4,LON-WEI-4d77710c-2,CVD-0013086,LON-WEI-5e7d1b3e-2,Z443419586,96.0,40,20,1181202-Y40-28,05_E,Achiral,,*R2375651*,UNK
OC(=O)[C@H](N1CC=2C=CC=CC2C1=O)C=3C=CC=CC3,LON-WEI-4d77710c-19,CVD-0013098,LON-WEI-5e7d1b3e-19,Z2944319108,96.0,40,20,1181202-Y40-28,05_F,Single known enantiomer,,*R2375926*,UNK
N#CC=1C=CC(CN2CCC(CC2)C3CCNC3)=CC1,LON-WEI-4d77710c-32,CVD-0013109,LON-WEI-5e7d1b3e-32,Z2448190776,96.0,40,20,1181202-Y40-28,05_G,Racemic or presumed racemic or meso,,*R2375763*,UNK
CC(C)CN1C=C(NC(=O)NC2CCCCCC2)C=3C=CC=CC3C1=O,LON-WEI-4d77710c-27,CVD-0013105,LON-WEI-5e7d1b3e-27,Z3220635964,96.0,40,20,1181202-Y40-28,05_H,Achiral,,*R2375781*,UNK
CN1C=C(NC(=O)NCCCN2CCC=3C=CC=CC3C2)C=4C=CC=CC4C1=O,MAT-POS-b5746674-98,CVD-0011029,LON-WEI-5e7d1b3e-7,Z3221769633,96.0,40,20,1181202-Y40-28,05_I,Achiral,,*R2375634*,UNK
O=C1OC(NC=2C=CC=CC2)=NC=3C=CC=CC13,MAT-POS-ea426761-13,CVD-0010838,LON-WEI-5e7d1b3e-72,Z2511727534,96.0,40,20,1181202-Y40-28,05_J,Achiral,,*R2375904*,UNK
COC=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=C(OC)C1,LON-WEI-4d77710c-18,CVD-0013097,LON-WEI-5e7d1b3e-18,Z3220621047,96.0,40,20,1181202-Y40-28,05_K,Achiral,,*R2375743*,UNK
CC(C)CN1C=C(NC(=O)NC=2C=CC=NC2)C=3C=CC=CC3C1=O,LON-WEI-4d77710c-22,CVD-0013101,LON-WEI-5e7d1b3e-22,Z2734676967,96.0,40,20,1181202-Y40-28,05_L,Achiral,,*R2375731*,UNK
CC(C)CN1C=C(NC(=O)NCCCN2CCCC2=O)C=3C=CC=CC3C1=O,MAT-POS-b5746674-100,CVD-0011031,LON-WEI-5e7d1b3e-15,Z3220636262,96.0,40,20,1181202-Y40-28,05_M,Achiral,,*R2375654*,UNK
COC(=O)C1=C(C)N(C=2C=CC(=CC12)N(C(=O)C3=CC=CO3)S(=O)(=O)C)S(=O)(=O)C,LON-WEI-4d77710c-11,CVD-0013094,LON-WEI-5e7d1b3e-11,Z3064669100,96.0,40,20,1181202-Y40-28,05_N,Achiral,,*R2375657*,UNK
CCOC(=O)C=1C=C(SC1NC(=O)CC2=CSC(=N2)C=3C=CC=CC3)C=4C=CC=CC4,LON-WEI-4d77710c-24,CVD-0013103,LON-WEI-5e7d1b3e-24,Z28751438,96.0,40,20,1181202-Y40-28,05_O,Achiral,,*R2375728*,UNK
COC(=O)C=1C(C)=NN(C1C=2C=C(C)ON2)C=3C=CC=CC3,LON-WEI-4d77710c-63,CVD-0013128,LON-WEI-5e7d1b3e-63,Z2735103512,96.0,40,20,1181202-Y40-28,05_P,Achiral,,*R2375900*,UNK
COC=1C=C(Cl)C(C)=CC1NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23,LON-WEI-4d77710c-43,CVD-0013117,LON-WEI-5e7d1b3e-43,Z3220636179,96.0,40,20,1181202-Y40-28,06_A,Achiral,,*R2375816*,UNK
COC=1C=C(Cl)C(C)=CC1NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,LON-WEI-4d77710c-36,CVD-0013111,LON-WEI-5e7d1b3e-36,Z3220620883,96.0,40,20,1181202-Y40-28,06_B,Achiral,,*R2375788*,UNK
CCCCN(CCCNC(=O)NC1=CN(CC(C)C)C(=O)C=2C=CC=CC12)C=3C=CC=CC3,MAT-POS-b5746674-102,CVD-0011033,LON-WEI-5e7d1b3e-38,Z3220636140,96.0,40,20,1181202-Y40-28,06_C,Achiral,,*R2375780*,UNK
COC=1C=CC=C(C1)C(=O)NC2=NN=C(SCC=3C=CC(Cl)=CC3)N2,MAT-POS-ea426761-10,CVD-0010835,LON-WEI-5e7d1b3e-68,Z4760415121,96.0,40,20,1181202-Y40-28,06_D,Achiral,,*R2375918*,UNK
COC(=O)C=1SC=CC1NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23,LON-WEI-4d77710c-56,CVD-0013124,LON-WEI-5e7d1b3e-56,Z3220636209,96.0,40,20,1181202-Y40-28,06_E,Achiral,,*R2375823*,UNK
[O-][N+](=O)C1=CN=C(SC=2N=CC=C(N2)C=3C=CC=NC3)S1,LON-WEI-4d77710c-71,CVD-0013135,LON-WEI-5e7d1b3e-71,Z2735100946,96.0,40,20,1181202-Y40-28,06_F,Achiral,,*R2375908*,UNK
COC(=O)C=1C(C)=NN(C(=O)C2=CC=CS2)C1C=3SN=NC3C,LON-WEI-4d77710c-66,CVD-0013131,LON-WEI-5e7d1b3e-66,Z2735102897,96.0,40,20,1181202-Y40-28,06_G,Achiral,,*R2375898*,UNK
CCCC1=C(C)NC=2NN(C=3C=CC=CC3)C(=O)C2C1=O,LON-WEI-4d77710c-26,CVD-0013104,LON-WEI-5e7d1b3e-26,Z223645950,96.0,40,20,1181202-Y40-28,06_H,Achiral,,*R2375790*,UNK
CC(C)(C)C=1C=CC(=CC1)C2=NN=C(SC3=CN=C(S3)[N+](=O)[O-])O2,LON-WEI-4d77710c-65,CVD-0013130,LON-WEI-5e7d1b3e-65,Z2417568593,96.0,40,20,1181202-Y40-28,06_I,Achiral,,*R2375903*,UNK
CC(C)CN1C=C(NC(=O)NCCC2=CNC=3C=CC=CC23)C=4C=CC=CC4C1=O,LON-WEI-4d77710c-20,CVD-0013099,LON-WEI-5e7d1b3e-20,Z3220636183,96.0,40,20,1181202-Y40-28,06_J,Achiral,,*R2375735*,UNK
CC(C)CN1C=C(NC(=O)N2CCC(C2)C=3C=CC=CC3)C=4C=CC=CC4C1=O,MAT-POS-b5746674-101,CVD-0011032,LON-WEI-5e7d1b3e-34,Z3220636265,96.0,40,20,1181202-Y40-28,06_K,Racemic or presumed racemic or meso,,*R2375795*,UNK
CC(C)CN1C=C(NC(=O)NC2=NC=3C=CC=CC3S2)C=4C=CC=CC4C1=O,LON-WEI-4d77710c-30,CVD-0013108,LON-WEI-5e7d1b3e-30,Z3220636349,96.0,40,20,1181202-Y40-28,06_L,Achiral,,*R2375770*,UNK
CC(C)CN1C=C(NC(=O)NCC2CCCO2)C=3C=CC=CC3C1=O,LON-WEI-4d77710c-13,CVD-0013096,LON-WEI-5e7d1b3e-13,Z2735564043,96.0,40,20,1181202-Y40-28,06_M,Racemic or presumed racemic or meso,,*R2375655*,UNK
CCOC(=O)C=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1,LON-WEI-4d77710c-12,CVD-0013095,LON-WEI-5e7d1b3e-12,Z3220620949,96.0,40,20,1181202-Y40-28,06_N,Achiral,,*R2375656*,UNK
CCOC(=O)C=1C=CC(NC(=O)CC2SC(=O)N(C2=O)C=3C=CC=CC3)=CC1,LON-WEI-4d77710c-74,CVD-0013137,LON-WEI-5e7d1b3e-74,Z56854710,96.0,40,20,1181202-Y40-28,06_O,Racemic or presumed racemic or meso,,*R2375916*,UNK
CC(C)CN1C=C(NC(=O)NC2CCCC=3C=CC=CC23)C=4C=CC=CC4C1=O,LON-WEI-4d77710c-42,CVD-0013116,LON-WEI-5e7d1b3e-42,Z3220636321,96.0,40,20,1181202-Y40-28,06_P,Racemic or presumed racemic or meso,,*R2375818*,UNK
CC(C)CN1C=C(NC(=O)N2CCC(CC=3C=CC=CC3)CC2)C=4C=CC=CC4C1=O,MAT-POS-b5746674-107,CVD-0011038,LON-WEI-5e7d1b3e-54,Z3220636288,96.0,40,20,1181202-Y40-28,07_A,Achiral,,*R2375828*,UNK
CC(C)CN1C=C(NC(=O)NC=2C=C(C)ON2)C=3C=CC=CC3C1=O,LON-WEI-4d77710c-9,CVD-0013092,LON-WEI-5e7d1b3e-9,Z2734676942,96.0,40,20,1181202-Y40-28,07_B,Achiral,,*R2375724*,UNK
CCN(C(=O)NC1=CN(C)C(=O)C=2C=CC=CC12)C=3C=CC=CC3CC,MAT-POS-b5746674-42,CVD-0010973,LON-WEI-5e7d1b3e-47,Z3220620992,96.0,40,20,1181202-Y40-28,07_C,Achiral,,*R2375801*,UNK
CN1C=C(NC(=O)N2CCN(CC2)C(=O)C3=CC=CO3)C=4C=CC=CC4C1=O,MAT-POS-b5746674-36,CVD-0010967,LON-WEI-5e7d1b3e-45,Z3220621029,96.0,40,20,1181202-Y40-28,07_D,Achiral,,*R2375808*,UNK
[O-][N+](=O)C1=CN=C(SC2=NN=C(C3=CC=CO3)N2C=4C=CC(OCC=5C=CC=CC5)=CC4)S1,LON-WEI-4d77710c-61,CVD-0013126,LON-WEI-5e7d1b3e-61,Z3293159143,96.0,40,20,1181202-Y40-28,07_E,Achiral,,*R2375894*,UNK
S(C1=NN=C(O1)C2=CC=CS2)C3=CC(=NC4=NC=NN34)C=5C=CC=CC5,LON-WEI-4d77710c-76,CVD-0013139,LON-WEI-5e7d1b3e-76,Z239633414,96.0,40,20,1181202-Y40-28,07_F,Achiral,,*R2375913*,UNK
CN1C=C(NC(=O)NCCC=2C=CC(Cl)=CC2)C=3C=CC=CC3C1=O,MAT-POS-2492181e-1,CVD-0011271,LON-WEI-5e7d1b3e-52,Z2735296578,96.0,40,20,1181202-Y40-28,07_G,Achiral,,*R2375831*,UNK
COC=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1OC,LON-WEI-4d77710c-5,CVD-0013089,LON-WEI-5e7d1b3e-5,Z3220621066,96.0,40,20,1181202-Y40-28,07_H,Achiral,,*R2375636*,UNK
CCOC(=O)C1=C(C)N(C=2C=CC(=CC12)N(C(=O)C3=CC=CO3)S(=O)(=O)C)S(=O)(=O)C,LON-WEI-4d77710c-8,CVD-0013091,LON-WEI-5e7d1b3e-8,Z3064669103,96.0,40,20,1181202-Y40-28,07_I,Achiral,,*R2375632*,UNK
CN1C=C(NC(=O)NCC=2C=CC=CN2)C=3C=CC=CC3C1=O,LON-WEI-4d77710c-49,CVD-0013120,LON-WEI-5e7d1b3e-49,Z2734676896,96.0,40,20,1181202-Y40-28,07_J,Achiral,,*R2375838*,UNK
CCN(CC)S(=O)(=O)C=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1,LON-WEI-4d77710c-37,CVD-0013112,LON-WEI-5e7d1b3e-37,Z3220620972,96.0,40,20,1181202-Y40-28,07_K,Achiral,,*R2375783*,UNK
NC1=NNC=2C=C(O)N=C(O)C12,LON-WEI-4d77710c-62,CVD-0013127,LON-WEI-5e7d1b3e-62,Z1198150380,96.0,40,20,1181202-Y40-28,07_L,Achiral,,*R2375897*,UNK
CCOC(=O)N1CCC(CC1)NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,MAT-POS-b5746674-97,CVD-0011028,LON-WEI-5e7d1b3e-46,Z3220621081,96.0,40,20,1181202-Y40-28,07_M,Achiral,,*R2375804*,UNK
CN1C=C(NC(=O)NCCC=2C=CSC2)C=3C=CC=CC3C1=O,MAT-POS-2492181e-5,CVD-0011275,LON-WEI-5e7d1b3e-31,Z2734818653,96.0,40,20,1181202-Y40-28,07_N,Achiral,,*R2375769*,UNK
CN(C)C=1C=NC=C(CN(C(=O)C2=CC(=O)NC=3C=CC=CC23)C=4C=CC=C(Cl)C4)C1,,,ALP-POS-ddb41b15-3,Z4767229229,96.0,40,20,1181202-Y40-28,07_O,Achiral,not found,T4065175,UNK
CN(C)C=1C=CC(=CC1)N(CC=2C=CC=CC2)C(=O)CN3N=NC=4C=CC=CC34,,,ALP-POS-6d04362c-1,Z4770815143,96.0,40,20,1181202-Y40-28,07_P,Achiral,not found,T4065176,UNK
ClC=1C=C(CC2CC(=O)N2)C=C(CC(=O)NC=3C=NC=C4C=CC=CC34)C1,EDJ-MED-50011917-1,CVD-0013297,EDJ-MED-50011917-1,Z4661830644,96.0,40,20,1181202-Y40-28,08_A,Racemic or presumed racemic or meso,,H2750296,UNK
ClC=1C=CC=2OCCC(C(=O)NC=3NN=C4C=CC=NC34)C2C1,JAG-UCB-52b62a6f-7,CVD-0013467,JAG-UCB-52b62a6f-7,Z4661830689,96.0,40,20,1181202-Y40-28,08_B,Racemic or presumed racemic or meso,,H2734966,UNK
FC1=CC=CC2=NNC(NC(=O)C3CCOC=4C=CC(Cl)=CC34)=C12,JAG-UCB-52b62a6f-5,CVD-0013466,JAG-UCB-52b62a6f-5,Z4661830687,96.0,40,20,1181202-Y40-28,08_C,Racemic or presumed racemic or meso,,H2734969,UNK
CN(C)C=1C=CC(=CC1)N(CC=2C=CC=C(Cl)C2)C(=O)CN3N=NC=4C=CC=CC34,ALP-POS-6d04362c-2,CVD-0012949,ALP-POS-6d04362c-2,Z4770826082,96.0,40,20,1181202-Y40-28,08_D,Achiral,,T4065177,UNK
O=C(CN1N=NC=2C=CC=CC12)N(CC=3C=CSC3)C=4C=CC(=CC4)N5CCCCC5,,,ALP-POS-6d04362c-3,Z4770833414,96.0,40,20,1181202-Y40-28,08_E,Achiral,not found,T4065178,UNK
