SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
ClC=1C=CC=C(CC(=O)NC2C(=O)NC=3C=CC=CC23)C1,VLA-UCB-1dbca3b4-1,CVD-0012787,VLA-UCB-1dbca3b4-1,Z1738381336,92.06,40,20,1181202-Y40-15,03_A,Racemic or presumed racemic or meso,,UNK
ClC=1C=CC=C(CC(=O)NC2CCCNC2=O)C1,,,MIC-UNK-4c7b8ba7-1,Z1080091020,95.84,40,20,1181202-Y40-15,03_B,Racemic or presumed racemic or meso,not found,UNK
CC1CCNC(=O)C1NC(=O)CC=2C=CC=C(Cl)C2,,,MAT-POS-0bc33984-1,Z1995520696,100.0,40,20,1181202-Y40-15,03_C,Racemic or presumed racemic or meso,not found,UNK
ClC=1C=CC=2OCCC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,VLA-UCB-1dbca3b4-15,CVD-0012801,VLA-UCB-1dbca3b4-15,Z1675865540,100.0,40,20,1181202-Y40-15,03_D,Racemic or presumed racemic or meso,,UNK
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=CN=CC23)C1,MAT-POS-f7918075-5,CVD-0012963,MAT-POS-f7918075-5,Z4610110896,100.0,40,20,1181202-Y40-15,03_E,Achiral,,UNK
ClC=1C=CC=C(OCC(=O)NC=2C=NC=C3C=CC=CC23)C1,ALP-POS-f13221e1-2,CVD-0012927,ALP-POS-f13221e1-2,Z1530718787,100.0,40,20,1181202-Y40-15,03_F,Achiral,,UNK
CN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=NC=C3C=CC=CC23,MAT-POS-bb423b95-7,CVD-0012812,MAT-POS-bb423b95-7,Z4609618515,97.2,40,20,1181202-Y40-15,03_G,Achiral,,UNK
CC(C)C=1C=CN=CC1NC(=O)CC=2C=CC=C(Cl)C2,MAT-POS-bb423b95-5,CVD-0012810,MAT-POS-bb423b95-5,Z4049956746,96.61,40,20,1181202-Y40-15,03_H,Achiral,,UNK
CC1(CCNC1=O)NC(=O)CC=2C=CC=C(Cl)C2,,,MAT-POS-0bc33984-2,Z2965036889,100.0,40,20,1181202-Y40-15,03_I,Racemic or presumed racemic or meso,not found,UNK
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=CC=NC23)C1,MAT-POS-bb423b95-2,CVD-0012809,MAT-POS-bb423b95-2,Z4609618501,100.0,40,20,1181202-Y40-15,03_J,Achiral,,UNK
ClC=1C=CC=C(CC(=O)NC2CC(=O)NC2=O)C1,,,MIC-UNK-fc94cdb5-1,Z3174719871,100.0,40,20,1181202-Y40-15,03_K,Racemic or presumed racemic or meso,not found,UNK
ClC=1C=CC=C(CC(=O)NC=2C=NNC2)C1,,,MIC-UNK-66895286-1,Z992289486,100.0,40,20,1181202-Y40-15,03_L,Achiral,not found,UNK
ClC=1C=CC=C(CC(=O)NC=2C=NC=CC2C=3C=CC=CC3)C1,ALP-POS-0c2c77e1-1,CVD-0010548,ALP-POS-0c2c77e1-1,Z1864149814,100.0,40,20,1181202-Y40-15,03_M,Achiral,,UNK
ClC=1C=CC=C(CC(=O)NC=2N=NC=C3C=CC=CC23)C1,EDJ-MED-50fe53e8-1,CVD-0010619,EDJ-MED-50fe53e8-1,Z4609618497,98.31,40,20,1181202-Y40-15,03_N,Achiral,,UNK
ClC=1C=CC=C(CC(=O)NC2CNC(=O)C2)C1,MIC-UNK-42806bd5-2,CVD-0009889,MIC-UNK-42806bd5-2,Z1623214019,95.0,40,20,1181202-Y40-15,03_O,Racemic or presumed racemic or meso,,UNK
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C(Cl)=CC=CC23)C1,MAT-POS-bb423b95-9,CVD-0012814,MAT-POS-bb423b95-9,Z4609618518,100.0,40,20,1181202-Y40-15,03_P,Achiral,,UNK
CN1C=C(NC(=O)CC=2C=CC=C(Cl)C2)C=3C=CC=CC3C1=O,MAT-POS-4211dce8-1,CVD-0012925,MAT-POS-4211dce8-1,Z4607538689,100.0,40,20,1181202-Y40-15,04_A,Achiral,,UNK
ClC=1C=CC=C(CCC(=O)NC=2C=NC=C3C=CC=CC23)C1,ALP-POS-f13221e1-3,CVD-0012928,ALP-POS-f13221e1-3,Z1530721010,100.0,40,20,1181202-Y40-15,04_B,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CCC=2C=CC=C(Cl)C2,ALP-POS-f13221e1-4,CVD-0012929,ALP-POS-f13221e1-4,Z1129286051,100.0,40,20,1181202-Y40-15,04_C,Achiral,,UNK
CC1=NNC=C1CC(=O)NC=2C=CC=C(Cl)C2,,,MIC-UNK-66895286-3,Z4598740011,92.0,40,20,1181202-Y40-15,04_D,Achiral,not found,UNK
CC(=O)N1CCN(CC(=O)NC=2C=NC=C3C=CC=CC23)CC1,ALP-POS-6747fa38-1,CVD-0012987,ALP-POS-6747fa38-1,Z4613247190,93.0,40,20,1181202-Y40-15,04_E,Achiral,,UNK
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=NC=CC23)C1,MAT-POS-bb423b95-1,CVD-0012808,MAT-POS-bb423b95-1,Z4609618500,100.0,40,20,1181202-Y40-15,04_F,Achiral,,UNK
ClC=1C=CC=C(CC(=O)NC=2C=NC=CC2C3CC3)C1,ALP-POS-95b75b4d-5,CVD-0004567,ALP-POS-95b75b4d-5,Z4609618505,100.0,40,20,1181202-Y40-15,04_G,Achiral,,UNK
ClC=1C=C(OCCNC(=O)C2=CC(=O)NC=3C=CC=CC23)C=C(OC4CC(=O)N4)C1,,,ALP-POS-3fc1724e-2,Z4623201109,91.0,40,20,1181202-Y40-15,04_H,Racemic or presumed racemic or meso,not found,UNK
CC=1C=CN=CC1NC(=O)CC=2C=C(OC3CC(=O)N3)C=C(C#N)C2,,,TRY-UNI-2eddb1ff-6,Z4497196462,90.0,40,20,1181202-Y40-15,04_I,Racemic or presumed racemic or meso,not found,UNK
ClC=1C=C(NC(=O)CC=2C=NC=C3C=CC=CC23)C=C(OC4CCC(=O)N4)C1,,,ERI-UCB-ce40166b-6,Z4598740438,85.0,40,20,1181202-Y40-15,04_J,Racemic or presumed racemic or meso,not found,UNK
ClC=1C=C(CC(=O)NC2=CC(=O)NC=3C=CC=CC23)C=C(OC4CC(=O)N4)C1,,,MAT-POS-3b92565d-6,Z4598673999,82.24,40,20,1181202-Y40-15,04_K,Racemic or presumed racemic or meso,not found,UNK
