SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
CCCNC(=O)C(C)NC(=O)N(C)CC1=CSC(C)=N1,ALE-UNK-fca05062-9,CVD-0000093,ALE-UNK-fca-9,Z900735246,95.48,40,10,1169103-Y40-01,K04,Racemic or presumed racemic or meso,,UNK
O=C(NC=1C=CC(C#N)=CC1)NC=2C=CC=NC2,ANN-UNI-26382800-3,CVD-0000137,ANN-UNI-263-3,Z195735586,98.17,40,10,1169103-Y40-01,D04,Achiral,,UNK
CS(=O)(=O)CC1=CC=C(O1)C(=O)NC=2C=CC=NC2,ANT-DIA-3c79be55-4,CVD-0000150,ANT-DIA-3c7-4,Z995832158,100.0,40,10,1169103-Y40-01,I03,Achiral,,UNK
OC=1C=CC(Cl)=CC1C(=O)NC=2C=CC=NC2,CHR-SOS-7098f804-11,CVD-0000587,CHR-SOS-709-11,Z280470232,100.0,40,10,1169103-Y40-01,E04,Achiral,,UNK
ClC=1C=CC=C(C1)C(=O)NC=2C=CC=NC2,CHR-SOS-7098f804-12,CVD-0000588,CHR-SOS-709-12,Z31791487,91.0,40,10,1169103-Y40-01,I04,Achiral,,UNK
OC=1C=CC(Cl)=CC1C(=O)NC=2C=CC=CC2Cl,CHR-SOS-7098f804-4,CVD-0000600,CHR-SOS-709-4,Z241957544,100.0,40,10,1169103-Y40-01,A05,Achiral,,UNK
OC=1C=CC(Cl)=CC1C(=O)NC=2C=CC=CC2,CHR-SOS-7098f804-7,CVD-0000603,CHR-SOS-709-7,Z56871780,90.16,40,10,1169103-Y40-01,F04,Achiral,,UNK
O=C(CC1=CNC=2N=CC=CC12)NC=3C=CC=C(C#N)C3,DAR-DIA-23aa0b97-1,CVD-0000700,DAR-DIA-23a-1,Z1400784309,100.0,40,10,1169103-Y40-01,L05,Achiral,,UNK
ClC=1C=CC=C(NC(=O)CC2=CNC=3N=CC=CC23)C1,DAR-DIA-23aa0b97-12,CVD-0000703,DAR-DIA-23a-12,Z1400781098,97.6,40,10,1169103-Y40-01,O03,Achiral,,UNK
ClC1=CC=C(CC(=O)NC=2C=CC=NC2)S1,DAR-DIA-842b4336-13,CVD-0000743,DAR-DIA-842-13,Z2010253653,100.0,40,10,1169103-Y40-01,J03,Achiral,,UNK
CC=1C=CC(=CC1)C2=CC(=NN2C=3C=CC(=CC3)S(=O)(=O)N)C(F)(F)F,GER-UNI-05c7e912-1,CVD-0001261,GER-UNI-05c-1,Z1258938406,100.0,40,10,1169103-Y40-01,G05,Achiral,,UNK
CC(C(=O)O)C=1C=CC2=C(C1)NC=3C=CC(Cl)=CC32,MAK-UNK-0d6072ac-4,CVD-0001267,GER-UNI-ec7-1,Z1530425063,100.0,40,10,1169103-Y40-01,J04,Racemic or presumed racemic or meso,,UNK
Cl.CC(=O)N1CCN(CC(=O)NC=2C=CC=C(C2)S(=O)(=O)N)CC1,LON-WEI-b8d98729-4,CVD-0001451,JAN-GHE-1d9-7,Z102844650,,40,10,1169103-Y40-01,M05,Achiral,,UNK
COC=1C=CC=2NC=C(CCNC(=O)C)C2C1,JOH-MSK-35a8745a-1,CVD-0000067,JOH-MSK-35a-1,Z1191880499,95.0,40,10,1169103-Y40-01,F05,Achiral,,UNK
CCC(=O)NCC[C@@H]1CCC=2C=CC=3OCCC3C12,JOH-MSK-ec639444-2,CVD-0001586,JOH-MSK-ec6-2,Z2037281108,100.0,40,10,1169103-Y40-01,I05,Single known enantiomer,,UNK
CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC=2C=CC=CC2)NC(=O)COC=3C(C)=CC=CC3C)CC=4C=CC=CC4,ALE-UNK-fca05062-1,CVD-0000085,LOPINAVIR,Z2235801862,95.0,40,10,1169103-Y40-01,E05,Diastereomeric mixture,,UNK
CC=1C=CN=C(NC(=O)CC=2C=CC=3C=CC=CC3C2)C1,ALV-UNI-7ff1a6f9-45,CVD-0004070,LV-UNI-7ff-45,Z71390073,96.93,40,10,1169103-Y40-01,N04,Achiral,,UNK
CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CS2,MAK-UNK-6435e6c2-1,CVD-0002225,MAK-UNK-643-1,Z29501928,92.56,40,10,1169103-Y40-01,O04,Achiral,,UNK
CC(=O)N1CCN(CC1)S(=O)(=O)C=2C=CC=C(F)C2,MAK-UNK-6435e6c2-5,CVD-0002229,MAK-UNK-643-5,Z30722976,100.0,40,10,1169103-Y40-01,G04,Achiral,,UNK
CS(=O)(=O)NC=1C=CC=C(C1)C(=O)NC=2C=CC=C(C2)N3CCCC3=O,MAK-UNK-9159f8ed-6,CVD-0002335,MAK-UNK-915-6,Z102622686,97.29,40,10,1169103-Y40-01,H04,Achiral,,UNK
COC=1C=CC=2NC=C(CCNS(=O)(=O)C)C2C1,MAR-UNI-9ca61fdc-1,CVD-0002690,MAR-UNI-9ca-1,Z1316790959,100.0,40,10,1169103-Y40-01,M04,Achiral,,UNK
CC(=O)N1CCN(CC=2C=CC=C(C#N)C2)CC1,PAT-UNK-b2d83456-1,CVD-0003022,PAT-UNK-b2d-1,Z46180946,97.0,40,10,1169103-Y40-01,B04,Achiral,,UNK
O=C(C=CC=CC=1C=CC=2OCOC2C1)N3CCCCC3,LON-WEI-b8d98729-3,CVD-0001864,Piperine,Z104476830,100.0,40,10,1169103-Y40-01,L04,Achiral,imperfect stereochemical match for LON-WEI-b8d98729-3,UNK
CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC=2C=CC=CC2)NC(=O)OCC3=CN=CS3)CC=4C=CC=CC4,ALE-UNK-fca05062-2,CVD-0000086,RITONAVIR,Z1521553599,95.0,40,10,1169103-Y40-01,C05,Diastereomeric mixture,,UNK
CNS(=O)(=O)CC=1C=CC=2NC=C(CCN(C)C)C2C1.OC(=O)CCC(=O)O,LON-WEI-b8d98729-34,CVD-0000167,TOM-OIS-cbf-2,Z1544404947,95.0,40,10,1169103-Y40-01,D05,Achiral,,UNK
ClC=1C=CC(CNC(=O)CC2=CNC=3N=CC=CC23)=NC1,TRY-UNI-1fd04853-11,CVD-0003604,TRY-UNI-1fd-11,Z1593808911,100.0,40,10,1169103-Y40-01,K05,Achiral,,UNK
O=C(CC1=CNC=2N=CC=CC12)NCC=3C=CC(C#N)=CN3,TRY-UNI-1fd04853-12,CVD-0003605,TRY-UNI-1fd-12,Z1767447079,100.0,40,10,1169103-Y40-01,J05,Achiral,,UNK
ClC=1C=CC=C(CNC(=O)CC2=CNC=3N=CC=CC23)C1,TRY-UNI-1fd04853-5,CVD-0003609,TRY-UNI-1fd-5,Z1400783129,95.0,40,10,1169103-Y40-01,A04,Achiral,,UNK
ClC=1C=CC(CNC(=O)CC2=CNC=3N=CC=CC23)=CC1,TRY-UNI-1fd04853-7,CVD-0003611,TRY-UNI-1fd-7,Z1400780364,100.0,40,10,1169103-Y40-01,N03,Achiral,,UNK
O=C(CC1=CNC=2N=CC=CC12)NCC=3C=CC(C#N)=CC3,TRY-UNI-1fd04853-8,CVD-0003612,TRY-UNI-1fd-8,Z1400838206,100.0,40,10,1169103-Y40-01,L03,Achiral,,UNK
ClC=1C=CN=C(CNC(=O)CC2=CNC=3N=CC=CC23)C1,TRY-UNI-1fd04853-9,CVD-0003613,TRY-UNI-1fd-9,Z1575152133,100.0,40,10,1169103-Y40-01,K03,Achiral,,UNK
CC(C(=O)NC=1C=NC=CC1C)C=2C=CC=C(Cl)C2,TRY-UNI-714a760b-18,CVD-0003621,TRY-UNI-714-18,Z1264525706,96.64,40,10,1169103-Y40-01,P03,Racemic or presumed racemic or meso,,UNK
