SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
ClCC(=O)NC=1C=CC=C(C1)C=2C=CC=3CCCCC3C2,,,WAR-XCH-bdd-24_thio_pH,Z4461624334,90.0,40,20,1181202-Y40-07,05_D,Achiral,not found,UNK
CC=1C=CN=CC1NC(=O)[C@H]2[C@@H]3CCCC[C@H]23,,,MAT-POS-590ac91e-19,Z3841117026,95.0,40,20,1181202-Y40-07,05_E,Diastereomeric mixture,not found,UNK
CS(=O)(=O)N(CCC=1C=CC=CC1)CC2CCN(CC2)C(=O)CCl,DUN-NEW-f8ce3686-25,CVD-0001114,DUN-NEW-f8c-25,Z4461624283,93.0,40,20,1181202-Y40-07,05_F,Achiral,,UNK
COC=1C=C(CN2CCN(CC2)C(=O)CCl)C=3C=CC=CC3C1,,,DAR-DIA-fb2-7,Z4461624329,95.0,40,20,1181202-Y40-07,05_G,Achiral,not found,UNK
OC1CCC(CC1)N(CC2CCCCC2)C3CCCN(C3)C(=O)CCl,,,WAR-XCH-72a-5,Z4461624317,92.0,40,20,1181202-Y40-07,05_H,Diastereomeric mixture,not found,UNK
Cl.ClCC(=O)N1CCCC(C1)C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4,,,WAR-XCH-bdd-16,Z4515354933,91.93,40,20,1181202-Y40-07,05_I,Racemic or presumed racemic or meso,not found,UNK
Cl.NC=1C=CC=C(C1)C2CN(CC=3C=CC=CC23)C(=O)CCl,,,NIR-THE-c33-1,Z4520417201,90.18,40,20,1181202-Y40-07,05_J,Racemic or presumed racemic or meso,not found,UNK
OC1CCC(CC1)N(CC=2C=CC=CC2C#N)C3CCN(CC3)C(=O)C=C,,,WAR-XCH-72a-10,Z4461624284,100.0,40,20,1181202-Y40-07,05_K,Diastereomeric mixture,not found,UNK
COC=1C=CC(=CC1OC)C2CC(=NN2C(=O)CCl)C=3C=CC=CC3,,,MAT-POS-916-1_thio_pH,Z2799209083,90.0,40,20,1181202-Y40-07,05_L,Racemic or presumed racemic or meso,not found,UNK
CC=1C=CN=CC1NC(=O)CN2C=CC=3C=CC(F)=CC23,,,BAR-COM-0f94fc3d-18,Z4511729903,100.0,40,20,1181202-Y40-07,05_M,Achiral,not found,UNK
CSC=1C=CN=CC1NC(=O)CC=2C=CC=3CCCCC3C2,,,BAR-COM-0f94fc3d-49,Z1348840233,96.5,40,20,1181202-Y40-07,05_N,Achiral,not found,UNK
CC=1C=NN(C1)C=2C=CN=CC2NC(=O)CN3C=C(C)C=4C=CC=CC34,,,BAR-COM-0f94fc3d-20,Z1500834591,100.0,40,20,1181202-Y40-07,05_O,Achiral,not found,UNK
O=S(=O)(CCC=1C=CC=CC1)NC=2C=CC=NC2,,,NAU-LAT-445f63e5-1,Z1335823948,100.0,40,20,1181202-Y40-07,05_P,Achiral,not found,UNK
CC=1C=CN=CC1NC(=O)CN2C(=O)COC=3C=CC(Cl)=CC23,,,BAR-COM-0f94fc3d-48,Z1129286283,100.0,40,20,1181202-Y40-07,06_A,Achiral,not found,UNK
CC(C(=O)NC=1C(C)=CC=NC1C)C=2C=CC(F)=C(F)C2,,,BAR-COM-0f94fc3d-46,Z2414553231,86.97,40,20,1181202-Y40-07,06_B,Racemic or presumed racemic or meso,not found,UNK
ClC=1C=C(Cl)C=C(CC(=O)NC2=NN=CS2)C1,,,JAG-UCB-cedd89ab-3,Z3953581482,100.0,40,20,1181202-Y40-07,06_C,Achiral,not found,UNK
ClC=1C=CC=C(CC(=O)NC2=NN=CS2)C1,,,JAN-GHE-5a013bed-7,Z1079615644,100.0,40,20,1181202-Y40-07,06_D,Achiral,not found,UNK
OC=1C=CC(=CC1)C2=NN=C3CCC(CN23)C(=O)NCC4=COC=5C=CC=CC45,,,ERI-BAS-37e2bb46-1,Z2221461390,100.0,40,20,1181202-Y40-07,06_E,Racemic or presumed racemic or meso,not found,UNK
ClC=1C=CC=C(NC(=O)CN2C(=O)NC=3C=CC=CC23)C1,,,BEN-DND-61647d40-14,Z454221144,100.0,40,20,1181202-Y40-07,06_F,Achiral,not found,UNK
FC=1C=CC(CC(=O)NC=2C=CC=C3C=CNC23)=CC1,,,NAU-LAT-64f4b287-7,Z1725502768,95.03,40,20,1181202-Y40-07,06_G,Achiral,not found,UNK
CC(=O)NC=1C=CN=CC1NC(=O)C2CC=3C=CC(F)=CC23,,,BAR-COM-0f94fc3d-59,Z1952750170,90.18,40,20,1181202-Y40-07,06_H,Racemic or presumed racemic or meso,not found,UNK
ClC=1C=C(CC(=O)NC=2C=NC=CC2C=3C=CC=CC3)C=C4OCCOC14,,,BAR-COM-0f94fc3d-40,Z1864147155,100.0,40,20,1181202-Y40-07,06_I,Achiral,not found,UNK
CC1=NC(=NN1)C=2C=CC=C(CNC(=O)NC=3C=CC=C(CN4CCCC4=O)C3)C2,,,ERI-BAS-bd3ef700-1,Z1529605835,100.0,40,20,1181202-Y40-07,06_J,Achiral,not found,UNK
COC=1C=CC=2CCCC(C(=O)NC=3C=NC=CC3N4C=CC=N4)C2C1,,,BAR-COM-0f94fc3d-43,Z2493443321,100.0,40,20,1181202-Y40-07,06_K,Racemic or presumed racemic or meso,not found,UNK
CC=1N=CC=2CC(CCC2N1)NC(=O)NCC=3C=CC=C(C3)N4C(=O)NC5(CCCC5)C4=O,,,ERI-BAS-50567787-1,Z2181647498,100.0,40,20,1181202-Y40-07,06_L,Racemic or presumed racemic or meso,not found,UNK
CC=1C=C(C)C=C(CS(=O)(=O)N[C@@]23C[C@H]3COC2)C1,,,JAG-UCB-a3ef7265-6,Z4503232634,100.0,40,20,1181202-Y40-07,06_M,Single known enantiomer,not found,UNK
CN1C=C(C=C1CC(=O)NC=2C=CC=C(C2)C(=O)NCC=3C=CC=CN3)S(=O)(=O)N,,,IAN-BAS-36ca50f1-1,Z2194996992,100.0,40,20,1181202-Y40-07,06_N,Achiral,not found,UNK
CC(=C1CC1)C(=O)NC=2C=NC=CC2C,,,ERI-UCB-5b47150d-4,Z3080740244,100.0,40,20,1181202-Y40-07,06_O,Achiral,not found,UNK
CC1=C(CC(=O)NC=2C=C(C)C=C(C)C2)C=NN1C,,,JAG-UCB-a3ef7265-13,Z2206062845,100.0,40,20,1181202-Y40-07,06_P,Achiral,not found,UNK
CN(C(=O)CC=1C=NN(C)C1C)C=2C=C(C)C=CC2C,,,JAG-UCB-a3ef7265-16,Z2209472579,100.0,40,20,1181202-Y40-07,07_A,Achiral,not found,UNK
C=CC(=O)NC=1C=CC=C(OC2CC(=O)N2)C1,,,RAL-MED-2de63afb-9,Z2738285152,85.0,40,20,1181202-Y40-07,07_B,Racemic or presumed racemic or meso,not found,UNK
CN(C(=O)[C@@H]1C[C@H]1CF)C=2C=NC=CC2C,,,ERI-UCB-5b47150d-5,Z4503232609,100.0,40,20,1181202-Y40-07,07_C,Racemic diastereomer with known relative stereochemistry,not found,UNK
CC=1C=CN=CC1NC(=O)CC=2C=CC=C(OC3CC(=O)N3)C2,,,BRU-LEF-c49414a7-1,Z4511608287,100.0,40,20,1181202-Y40-07,07_D,Racemic or presumed racemic or meso,not found,UNK
CC=1C=CN(CC(=O)NCC2=NC=CN2CCC=3C=CC=CC3)C(=O)C1,,,BAR-COM-0f94fc3d-4,Z1892495767,98.2,40,20,1181202-Y40-07,07_E,Achiral,not found,UNK
CC=1C=CN=C(C)C1NC(=O)NCC=2C=CC=C(C2)N3CCOCC3,,,BAR-COM-0f94fc3d-33,Z2294336937,98.92,40,20,1181202-Y40-07,07_F,Achiral,not found,UNK
OC=1C=CC(CC(=O)NC=2C=CC=C3C=CNC23)=CC1,,,NAU-LAT-64f4b287-6,Z1729997189,80.0,40,20,1181202-Y40-07,07_G,Achiral,not found,UNK
CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C,,,AAR-POS-90191df4-1,Z2065671489,99.83,40,20,1181202-Y40-07,07_H,Diastereomeric mixture,not found,UNK
CC(NC(=O)CCl)C=1C=C(Cl)C=C(C1)C=2C=CC(=CC2)S(=O)(=O)N,,,DAV-CRI-14a-1,Z4461624276,95.0,40,20,1181202-Y40-07,07_I,Racemic or presumed racemic or meso,not found,UNK
CCOC(=O)C=1N=C(N=CC1Cl)S(=O)(=O)C,,,LON-WEI-ff7b210a-5,Z56771528,91.0,40,20,1181202-Y40-07,07_J,Achiral,not found,UNK
CS(=O)(=O)C=1N=CC(Cl)=C(N1)C(=O)NC=2C=CC=CC2CC=3C=CC=CC3,,,LON-WEI-ff7b210a-4,Z237618542,92.0,40,20,1181202-Y40-07,07_K,Achiral,not found,UNK
CS(=O)(=O)C=1OC(=NC1S(=O)(=O)C=2C=CC(Cl)=CC2)C=3C=CC(F)=CC3,,,LON-WEI-ff7b210a-2,Z445226022,100.0,40,20,1181202-Y40-07,07_L,Achiral,not found,UNK
CCN1C(CSC2=NC(C)=C(C)N2CC3CCCO3)=NC=4C=C(C=CC14)S(=O)(=O)N(C)C,,,LON-WEI-ff7b210a-10,Z66750572,100.0,40,20,1181202-Y40-07,07_M,Racemic or presumed racemic or meso,not found,UNK
OC1=CN(N=C1C(=O)N2CCN(CC2)C(=O)C=3C=CC=CC3)C=4C=CC=CC4C(F)(F)F,,,LON-WEI-ff7b210a-9,Z68946724,100.0,40,20,1181202-Y40-07,07_N,Achiral,not found,UNK
NC1=NC2=NC=3C=CC=CC3N2C(N1)C4=CC=C(O4)C5=NC=6C=CC=CC6S5,,,LON-WEI-ff7b210a-8,Z94793967,100.0,40,20,1181202-Y40-07,07_O,Racemic or presumed racemic or meso,not found,UNK
CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)O,,,AAR-POS-ac4b8cb8-1,Z2216906921,99.0,40,20,1181202-Y40-07,07_P,Diastereomeric mixture,not found,UNK
ClC=1C=CC(Cl)=C(C1)C(=O)CSC2=NCCS2,,,LON-WEI-ff7b210a-11,Z56850059,92.0,40,20,1181202-Y40-07,08_A,Achiral,not found,UNK
CC=1C=CN=CC1NC(=O)CC=2C=CC=C(C2)C(=O)N,,,ANN-UNI-98d2bf15-2,Z4511729909,100.0,40,20,1181202-Y40-07,08_B,Achiral,not found,UNK
O=C(CCNC(=O)C1=CNC=2C=CC=CC12)NC=3C=CC(=CC3)N4C=NC=5C=CC=CC45,,,IAN-BAS-5394d4c4-1,Z466807550,100.0,40,20,1181202-Y40-07,08_C,Achiral,not found,UNK
CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=3OCCOC3C2,,,BAR-COM-0f94fc3d-28,Z1129286048,100.0,40,20,1181202-Y40-07,08_D,Achiral,not found,UNK
O=C(NCC=1C=CC=C(C1)C(=O)N2CCOCC2)C=3C=NC=4N(CC=5C=CC=CC5)C(=O)NC(=O)C4C3,,,IAN-BAS-647c7407-1,Z850169270,100.0,40,20,1181202-Y40-07,08_E,Achiral,not found,UNK
CC=1C=CN=CC1NC(=O)CC=2C=CC=C(OC(F)(F)F)C2,,,ANN-UNI-98d2bf15-5,Z1486631744,100.0,40,20,1181202-Y40-07,08_F,Achiral,not found,UNK
NS(=O)(=O)C=1C=CC(=CC1)N2CCC(CN3CCCCC3)CC2,,,WAR-XCH-b72-19,Z4443252488,100.0,40,20,1181202-Y40-07,08_G,Achiral,not found,UNK
SC1=NC=2C=CC=CC2C3=NC(CCC=4C=CC=CC4)=NN13,,,LON-WEI-ff7b210a-7,Z235352463,92.81,40,20,1181202-Y40-07,08_H,Achiral,not found,UNK
ClCC(=O)N1CC(C=2C=CC=C(C#N)C2)C=3C=CC=CC3C1,,,NIR-THE-c33-2,Z4461624306,98.91,40,20,1181202-Y40-07,08_I,Racemic or presumed racemic or meso,not found,UNK
CC=1C=CN=CC1NC(=O)CN2C=CC=3C=CC(Cl)=CC23,,,BAR-COM-0f94fc3d-41,Z1129288567,100.0,40,20,1181202-Y40-07,08_J,Achiral,not found,UNK
COCCC=1C=CC(Cl)=CC1CN2CCN(CC2)C(=O)CCl,,,JOH-UNI-27a-39_thio_pH,Z4461624290,95.9,40,20,1181202-Y40-07,08_K,Achiral,not found,UNK
OC=1C=C(C(=O)NCCC=2C=CC=C3C=CC=CC23)C=4C=CC=CC4N1,,,DAR-DIA-8e329c92-9,Z4511730106,100.0,40,20,1181202-Y40-07,08_L,Achiral,not found,UNK
CC(NC(=O)NC=1C=CC=C(C1)N2CCCCC2=O)C=3C=CNN3,,,BAR-COM-0f94fc3d-53,Z4512543967,100.0,40,20,1181202-Y40-07,08_M,Racemic or presumed racemic or meso,not found,UNK
CC=1C=CC(C)=C(NC(=O)C2CNC(=O)C2)C1,,,JAG-UCB-ef2c0e8e-9,Z917207144,100.0,40,20,1181202-Y40-07,08_N,Racemic or presumed racemic or meso,not found,UNK
NS(=O)(=O)C=1C=CC(=CC1)N2CCC(CC2)N3CCCCCC3,,,WAR-XCH-b72-11,Z4443252486,100.0,40,20,1181202-Y40-07,08_O,Achiral,not found,UNK
CC=1C=CN=CC1NC(=O)CCC=2C=CC=CN2,,,BEN-DND-93268d01-4,Z1129289079,100.0,40,20,1181202-Y40-07,08_P,Achiral,not found,UNK
Cl.CC=1C=CN=C2NC(CC3CCN(CC3)C(=O)CCl)=NC12,,,WAR-XCH-b03-3,Z4522111613,81.19,40,20,1181202-Y40-07,09_A,Achiral,not found,UNK
O=S(=O)(CC=1C=CC=CC1)NC=2C=NC=CC2N3CCCC3,,,NAU-LAT-445f63e5-5,Z2443818794,100.0,40,20,1181202-Y40-07,09_B,Achiral,not found,UNK
CC=1C=CN=CC1NC(=O)C2(CC(=O)C2)C=3C=CC=C(Cl)C3,,,BAR-COM-0f94fc3d-25,Z2196194184,90.0,40,20,1181202-Y40-07,09_C,Achiral,not found,UNK
