SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
CC1=CSC2=NC=C(C(=O)NC=3C=CC=C4N=CC=CC34)C(=O)N12,WIL-UNI-d4749f31-36,CVD-0018178,WIL-UNI-d4749f31-36,Z1601603381,100.0,40,20,1326826-Y40-20,03_A,Achiral,,H3280777
CN1C(NC(=O)C=2C=CC=NC2N3C=CC=N3)=NC=4C=C(F)C=CC14,WIL-UNI-d4749f31-39,CVD-0018181,WIL-UNI-d4749f31-39,Z1297330669,100.0,40,20,1326826-Y40-20,03_B,Achiral,,H3276368
ClC=1C=CC=2C(CC(=O)NC=3C=CC=C4NC(=O)NC34)=CNC2C1,WIL-UNI-d4749f31-4,CVD-0018146,WIL-UNI-d4749f31-4,Z5095290957,100.0,40,20,1326826-Y40-20,03_C,Achiral,,H3276352
CC1=CC(=NN1C=2C=CC(F)=CC2)C(=O)NC=3C=NC4=NC=CN4C3,WIL-UNI-d4749f31-15,CVD-0018157,WIL-UNI-d4749f31-15,Z5095290762,97.83,40,20,1326826-Y40-20,03_D,Achiral,,H3275565
OC=1C=C(C(=O)NNC2=NC=3C=CC=CC3N2)C=4C=CC=CC4N1,WIL-UNI-d4749f31-37,CVD-0018179,WIL-UNI-d4749f31-37,Z1563977153,99.22,40,20,1326826-Y40-20,03_E,Achiral,,H3277931
CN(CC1=C(C)N=C2SC=CN12)C(=O)C3=CN4C=CC=CC4=N3,WIL-UNI-d4749f31-33,CVD-0018175,WIL-UNI-d4749f31-33,Z1323825707,100.0,40,20,1326826-Y40-20,03_F,Achiral,,H3278444
CN1C=CN2C(CNC(=O)C=3C=CC=4N=CSC4C3)=NN=C2C1=O,WIL-UNI-d4749f31-16,CVD-0018158,WIL-UNI-d4749f31-16,Z5095290764,100.0,40,20,1326826-Y40-20,03_G,Achiral,,H3276365
CC1CCN(CCN1CC=2C=CC=CC2)C3=CC(C)=NC4=NC=NN34,WIL-UNI-d4749f31-8,CVD-0018150,WIL-UNI-d4749f31-8,Z1272787339,100.0,40,20,1326826-Y40-20,03_H,Racemic or presumed racemic or meso,,H3278513
CN(CC1=NN=C2C=CC=CN12)C(=O)C=3C=CN=C4C=CC=CC34,WIL-UNI-d4749f31-7,CVD-0018149,WIL-UNI-d4749f31-7,Z979188824,100.0,40,20,1326826-Y40-20,03_I,Achiral,,H3277511
CC1=NN=C(CNC=2C=CC3=NN=C(C=4C=CC=CC4)N3N2)O1,WIL-UNI-d4749f31-5,CVD-0018147,WIL-UNI-d4749f31-5,Z1102997253,90.81,40,20,1326826-Y40-20,03_J,Achiral,,H3278512
BrC1=CN=C2SC(=CN12)C(=O)NC=3C=NC4=NC=CN4C3,WIL-UNI-d4749f31-22,CVD-0018164,WIL-UNI-d4749f31-22,Z5095290758,100.0,40,20,1326826-Y40-20,03_K,Achiral,,H3278462
