SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
NC(=O)C1CN(CC(=O)NC=2C=NC=CN2)C=3C=CC=CC3C1,BAR-COM-4e090d3a-21,CVD-0000241,BAR-COM-4e0-21,Z2599591955,100.0,40,10,1169103-Y40-02,O04,,,UNK,UNK
ClC=1N=CC=CC1CC(=O)NC=2C=CC=C(OCCC=3C=CC=CC3)C2,BAR-COM-4e090d3a-15,CVD-0000234,BAR-COM-4e0-15,Z4444622019,100.0,40,10,1169103-Y40-02,P04,,,UNK,UNK
O=C(NCC=1C=CC(C#C)=CC1)N2CCOCC2,PAT-GYR-359dbb24-1,CVD-0003017,PAT-GYR-359-1,Z2278338263,100.0,40,10,1169103-Y40-02,A05,,,UNK,UNK
COC=1C=CC=C(NC(=O)NC=2C=CC=C(C#N)C2)C1,ANN-UNI-26382800-6,CVD-0000140,ANN-UNI-263-6,Z641273092,100.0,40,10,1169103-Y40-02,B05,,,UNK,UNK
CNS(=O)(=O)C=1C=CC(=CC1)C(C)NC(=O)NC(C)(C)C,VIJ-CYC-1a381570-11,CVD-0003652,VIJ-CYC-1a3-11,Z1408037619,100.0,40,10,1169103-Y40-02,C05,,,UNK,UNK
O=C(NCC1=CN=CS1)NC=2C=CC=C(C2)N3CCOCC3,BAR-COM-4e090d3a-58,CVD-0000280,BAR-COM-4e0-58,Z1670099933,97.49,40,10,1169103-Y40-02,D05,,,UNK,UNK
CC(N1CCOCC1)C=2C=CC=C(NC(=O)CC=3C=NC=CC3Cl)C2,BAR-COM-4e090d3a-66,CVD-0000289,BAR-COM-4e0-66,Z2330806997,100.0,40,10,1169103-Y40-02,E05,,,UNK,UNK
CC(C)C(F)C(=O)N1CCN(CC=2C=CC=CC2C)CC1,JON-UIO-066ce08b-9,CVD-0001685,JON-UIO-066-9,Z1786577487,100.0,40,10,1169103-Y40-02,F05,,,UNK,UNK
O=C(NCC1=CC=NS1)NC=2C=CC=C(CN3CCCC3=O)C2,BAR-COM-4e090d3a-61,CVD-0000284,BAR-COM-4e0-61,Z2708549355,100.0,40,10,1169103-Y40-02,G05,,,UNK,UNK
CC1CN(CC=2C=CC=CC2NC(=O)NCC=3C=NSC3)CC(C)O1,BAR-COM-4e090d3a-4,CVD-0000261,BAR-COM-4e0-4,Z3405514183,97.37,40,10,1169103-Y40-02,H05,,,UNK,UNK
CC(C(=O)NC=1C=NC=CC1C)C=2C=CC=C(C#N)C2,TRY-UNI-714a760b-22,CVD-0003626,TRY-UNI-714-22,Z2186659954,100.0,40,10,1169103-Y40-02,I05,,,UNK,UNK
OC(CNC(=O)C=1C=CC=CC1OC2CCC2)CN3C=CN=N3,BAR-COM-4e090d3a-34,CVD-0000255,BAR-COM-4e0-34,Z2305221270,100.0,40,10,1169103-Y40-02,J05,,,UNK,UNK
CC=1C=CC=CC1CNC=2C=CC=CC2NC(=O)C(O)C=3C=CC=NC3,BAR-COM-4e090d3a-3,CVD-0000250,BAR-COM-4e0-3,Z1644866655,96.71,40,10,1169103-Y40-02,K05,,,UNK,UNK
CCN1C(=O)N(CC(=O)NCC=2C=NC=CN2)C=3C=CC=CC13,BAR-COM-4e090d3a-51,CVD-0000273,BAR-COM-4e0-51,Z3092563476,100.0,40,10,1169103-Y40-02,L05,,,UNK,UNK
O=C(CC=1C=NC=NC1)NC=2C=CC=C(CCCC=3C=CC=CC3)C2,BAR-COM-4e090d3a-11,CVD-0000230,BAR-COM-4e0-11,Z2172190193,100.0,40,10,1169103-Y40-02,M05,,,UNK,UNK
O=C(CC=1C=CC=C(C#N)C1)NC=2C=CC=NC2,ANN-UNI-26382800-5,CVD-0000139,ANN-UNI-263-5,Z1343543528,100.0,40,10,1169103-Y40-02,N05,,,UNK,UNK
CC1=NN=C(CC(=O)NC=2C=CC=NC2)S1,ALE-HEI-f28a35b5-5,CVD-0000080,ALE-HEI-f28-5,Z4444621942,100.0,40,10,1169103-Y40-02,O05,,,UNK,UNK
FC=1C=CC=C2SC(C(=O)NCC=3C=NC=CN3)=C(COC=4C=CC=CC4)C12,BAR-COM-4e090d3a-64,CVD-0000287,BAR-COM-4e0-64,Z4444622069,100.0,40,10,1169103-Y40-02,P05,,,UNK,UNK
O=C(NCC1=NOC=2C=CC=CC12)C=3C=CC=CC3OCC4CC4,BAR-COM-4e090d3a-43,CVD-0000264,BAR-COM-4e0-43,Z1935637461,100.0,40,10,1169103-Y40-02,A06,,,UNK,UNK
O=C(COC=1C=CC=CC1)NCCC=2C=CC=CC2,ALE-UNK-fca05062-4,CVD-0000088,ALE-UNK-fca-4,Z19735885,100.0,40,10,1169103-Y40-02,B06,,,UNK,UNK
O=C(CCN1C=CN=N1)NC(CN2CCOCC2)C=3C=CC=CC3,BAR-COM-4e090d3a-45,CVD-0000266,BAR-COM-4e0-45,Z296475158,100.0,40,10,1169103-Y40-02,C06,,,UNK,UNK
FC(F)(F)C=1C=CN=C(NC(=O)CC=2C=CC=3C=CC=CC3C2)C1,ALV-UNI-7ff1a6f9-46,CVD-0004071,LV-UNI-7ff-46,Z1631501979,100.0,40,10,1169103-Y40-02,D06,,,UNK,UNK
CC=1C=CC=CC1NC2CCN(CC2)C=3C=CC(=CC3)S(=O)(=O)N,WAR-XCH-b6889685-30,CVD-0003797,WAR-XCH-b68-30,Z3075835921,100.0,40,10,1169103-Y40-02,E06,,,UNK,UNK
CC1=CC=C(NC(=O)NC=2C=CC=NC2)S1,DAR-DIA-842b4336-3,CVD-0000756,DAR-DIA-842-3,Z1286870272,97.27,40,10,1169103-Y40-02,F06,,,UNK,UNK
FC(F)COC=1C=CC=C(NC(=O)NCC=2C=CC=NC2)N1,BAR-COM-4e090d3a-69,CVD-0000292,BAR-COM-4e0-69,Z1693576546,100.0,40,10,1169103-Y40-02,G06,,,UNK,UNK
O=C(NCC=1C=CC=NN1)NC=2C=CC=C(OCCN3CCOCC3)C2,BAR-COM-4e090d3a-54,CVD-0000276,BAR-COM-4e0-54,Z3603964263,100.0,40,10,1169103-Y40-02,H06,,,UNK,UNK
CC=1C=CN=CC1NC(=O)NC=2C=CC=C(C#N)C2,TRY-UNI-714a760b-24,CVD-0003628,TRY-UNI-714-24,Z1130395496,100.0,40,10,1169103-Y40-02,I06,,,UNK,UNK
ClC=1C=C(NC(=O)NC=2C=CC=NC2)C=C(C#N)C1,WAR-XCH-eb7b662f-2,CVD-0003945,WAR-XCH-eb7-2,Z4444622232,100.0,40,10,1169103-Y40-02,J06,,,UNK,UNK
CC1=NN=C(NC(=O)NC=2C=CC=NC2)S1,ALE-HEI-f28a35b5-4,CVD-0000079,ALE-HEI-f28-4,Z798924654,100.0,40,10,1169103-Y40-02,K06,,,UNK,UNK
ClC1=CC=C(NC(=O)NC=2C=CC=NC2)S1,DAR-DIA-842b4336-4,CVD-0000757,DAR-DIA-842-4,Z4444622030,100.0,40,10,1169103-Y40-02,L06,,,UNK,UNK
CC=1C=CN=CC1NC(=O)NC=2C=CC=C(Cl)C2,TRY-UNI-714a760b-12,CVD-0003615,TRY-UNI-714-12,Z1130395540,95.65,40,10,1169103-Y40-02,M06,,,UNK,UNK
CS(=O)(=O)NCCC=1C=CC=C(O)C1,ANT-DIA-b7f58f21-2,CVD-0000153,ANT-DIA-b7f-2,Z1247416427,100.0,40,10,1169103-Y40-02,N06,,,UNK,UNK
CC1=COC(NC(=O)NC=2C=CC=NC2)=N1,DAR-DIA-842b4336-7,CVD-0000760,DAR-DIA-842-7,Z4444621858,100.0,40,10,1169103-Y40-02,O06,,,UNK,UNK
CC=1N=CN=CC1NC(=O)NC=2C=CC=CC2,HAN-NEW-5f56c3bc-1,CVD-0001333,HAN-NEW-5f5-1,Z4444621905,100.0,40,10,1169103-Y40-02,P06,,,UNK,UNK
COC=1C=CC(=CC1OC)C2CC(=NN2C(=O)CCl)C3=CC=CS3,,,Z56955922,Z56955922,95.6,40,10,1169103-Y40-02,A07,,not found,UNK,UNK
O=C(C1CCN(CC1)S(=O)(=O)C=2C=CC=CC2)N3CCOCC3,GIA-UNK-eaadd1d4-3,CVD-0001329,GIA-UNK-eaa-3,Z28250828,100.0,40,10,1169103-Y40-02,B07,,,UNK,UNK
COC=1C=CC=CC1OCCNC(=O)C2=CC(=O)NC=3C=CC=CC23,,,Z30450892,Z57980660,100.0,40,10,1169103-Y40-02,C07,,not found,UNK,UNK
CC=1C=C(C)C(C)=C(C1C)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC=CC34,,,Z29513321,Z56962551,98.54,40,10,1169103-Y40-02,D07,,not found,UNK,UNK
O=C(CCC1=CNN=N1)NC(CN2C=CC=N2)C=3C=CC=CC3,BAR-COM-4e090d3a-30,CVD-0000251,BAR-COM-4e0-30,Z2771389038,100.0,40,10,1169103-Y40-02,E07,,,UNK,UNK
Cl.ClCC(=O)N1CCN(CC2=CC=CS2)CC1,,,MAK-UNK-643-2,Z147647874,99.0,40,10,1169103-Y40-02,F07,,not found,UNK,UNK
Cl.ClCC(=O)N1CCN(CC=2C=CSC2)CC1,,,MAK-UNK-643-3,Z2608820553,100.0,40,10,1169103-Y40-02,G07,,not found,UNK,UNK
O=C(NCC=1C=CC=NN1)NC=2C=CC=C(C2)N3CCC3=O,BAR-COM-4e090d3a-60,CVD-0000283,BAR-COM-4e0-60,Z1931403851,95.0,40,10,1169103-Y40-02,H07,,,UNK,UNK
CC(=O)N1CCN(CC2=CN(N=N2)C=3C=CC=C(C3)S(=O)(=O)N)CC1,,,NIM-UNI-022-3,Z4444621867,100.0,40,10,1169103-Y40-02,I07,,not found,UNK,UNK
COC1CCN(CC1)C=2C=CC(=CC2)S(=O)(=O)N,WAR-XCH-b72a1bbc-9,CVD-0003886,WAR-XCH-b72-9,Z3075430846,100.0,40,10,1169103-Y40-02,J07,,,UNK,UNK
CC=1C=CN=CC1NC(=O)CC=2C=CC=CC2,TRY-UNI-714a760b-5,CVD-0003630,TRY-UNI-714-5,Z1129283253,90.0,40,10,1169103-Y40-02,K07,,,UNK,UNK
CC=1C=CC(NC2CCN(CC2)C=3C=CC(=CC3)S(=O)(=O)N)=CC1,WAR-XCH-b6889685-25,CVD-0003791,WAR-XCH-b68-25,Z3075907363,99.0,40,10,1169103-Y40-02,L07,,,UNK,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,,,Z4444602594,Z4444602594,100.0,40,10,1169103-Y40-02,M07,,not found,UNK,UNK
CN(C)C=1C=CC(=CC1C)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C,,,Z4439011612,Z4439011612,85.0,40,10,1169103-Y40-02,N07,,not found,UNK,UNK
COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(N(C)C)=C(C)C2)C=3C=CC=NC3)=CC1,,,Z4439011547,Z4439011547,96.0,40,10,1169103-Y40-02,O07,,not found,UNK,UNK
