SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
COCC1CCN(CC1)C=2C=CC(=CC2)S(=O)(=O)N,WAR-XCH-b72a1bbc-23,CVD-0003853,WAR-XCH-b72-23,Z3076106732,100.0,40,20,1176370-Y40-01,K03,Achiral,,UNK,UNK
CN1C=NC=C1CNC(=O)NC=2C=CC=C(OCC(F)F)N2,BAR-COM-4e090d3a-52,CVD-0000274,BAR-COM-4e0-52,Z2167681427,100.0,40,20,1176370-Y40-01,L03,Achiral,,UNK,UNK
O=C(C1CCCN1C(=O)C=2C=CC=CC2)N3CCOCC3,GIA-UNK-d2defdc3-6,CVD-0001323,GIA-UNK-d2d-6,Z223379308,100.0,40,20,1176370-Y40-01,M03,Racemic or presumed racemic or meso,,UNK,UNK
CC(NC(=O)C(CC=1C=CC=CC1)NC(=O)C2=CC=CO2)C3=NC=CO3,BAR-COM-4e090d3a-7,CVD-0000293,BAR-COM-4e0-7,Z4444622212,100.0,40,20,1176370-Y40-01,N03,Diastereomeric mixture,,UNK,UNK
CC(OCC1CCCCO1)C(=O)N(CCC=2C=CC=CC2)CC=3C=CC=NC3,BAR-COM-4e090d3a-55,CVD-0000277,BAR-COM-4e0-55,Z890182422,97.0,40,20,1176370-Y40-01,O03,Diastereomeric mixture,,UNK,UNK
CC1=CN=C(CC(=O)NC=2C=CC=NC2)O1,DAR-DIA-842b4336-16,CVD-0000746,DAR-DIA-842-16,Z4444621856,91.0,40,20,1176370-Y40-01,P03,Achiral,,UNK,UNK
O=C(CC=1C=CC=CC1OC2CCOC2)OCC3=CNN=N3,BAR-COM-4e090d3a-50,CVD-0000272,BAR-COM-4e0-50,Z2312116536,100.0,40,20,1176370-Y40-01,A04,Racemic or presumed racemic or meso,,UNK,UNK
CC(C)[C@H](NS(=O)(=O)C=1C=CC(CF)=CC1)C#N,VIJ-CYC-1a381570-12,CVD-0003653,VIJ-CYC-1a3-12,Z3294574183,95.0,40,20,1176370-Y40-01,B04,Single known enantiomer,,UNK,UNK
CC(NC(=O)C=1C=CC=CC1OC2CCCCC2)C=3C=NC=CN3,BAR-COM-4e090d3a-26,CVD-0000246,BAR-COM-4e0-26,Z3370973906,96.98,40,20,1176370-Y40-01,C04,Racemic or presumed racemic or meso,,UNK,UNK
NS(=O)(=O)C=1C=CC(=CC1)N2CCSCC2,WAR-XCH-b72a1bbc-1,CVD-0003838,WAR-XCH-b72-1,Z3075619297,100.0,40,20,1176370-Y40-01,D04,Achiral,,UNK,UNK
COC=1C=CC=2N=C(C)C=C(C(=O)NN)C2C1,,,Z4444621935,Z2750556396,92.29,40,20,1176370-Y40-01,E04,Achiral,not found,UNK,UNK
CC(=O)N1CCN(CC1)S(=O)(=O)C=2C=CSC2,MAK-UNK-4c6b313a-1,CVD-0002142,MAK-UNK-4c6-1,Z2068569549,100.0,40,20,1176370-Y40-01,F04,Achiral,,UNK,UNK
CCC1=NN=NN1C=2C=CC=CC2NC(=O)C3(CC3)C=4C=NC=C(Br)C4,BAR-COM-4e090d3a-16,CVD-0000235,BAR-COM-4e0-16,Z1984028314,100.0,40,20,1176370-Y40-01,G04,Achiral,,UNK,UNK
CCSCC1CCN(CC1)C=2C=CC(=CC2)S(=O)(=O)N,WAR-XCH-b72a1bbc-39,CVD-0003870,WAR-XCH-b72-39,Z4027228808,100.0,40,20,1176370-Y40-01,H04,Achiral,,UNK,UNK
CC=1C=CN=CC1NC(=O)NC=2C=CC=CC2,ALE-HEI-f28a35b5-1,CVD-0000068,ALE-HEI-f28-1,Z1130395550,100.0,40,20,1176370-Y40-01,I04,Achiral,,UNK,UNK
CC(NC(=O)NC=1C=CC=C(COC2CCCC(C)C2)C1)C3=CC=NN3,BAR-COM-4e090d3a-63,CVD-0000286,BAR-COM-4e0-63,Z1243953601,95.77,40,20,1176370-Y40-01,J04,Diastereomeric mixture,,UNK,UNK
NS(=O)(=O)C=1C=CC(=CC1)N2CCC(CC2)NC=3C=CC(F)=CC3,WAR-XCH-b6889685-26,CVD-0003792,WAR-XCH-b68-26,Z3075683441,100.0,40,20,1176370-Y40-01,K04,Achiral,,UNK,UNK
"CN1CCC(CC1)C(=O)N[C@@H]2CCCC[C@H]2NC(=O)C=3C=CC=CC3 |&1:10,15,r|",GIA-UNK-d2defdc3-4,CVD-0001321,GIA-UNK-d2d-4,Z2648339571,100.0,40,20,1176370-Y40-01,L04,Racemic diastereomer with known relative stereochemistry,imperfect stereochemical match for GIA-UNK-d2defdc3-4,UNK,UNK
CCC(NC(=O)NCC=1C=NC=CN1)C=2C=CC=CC2OCC(=O)N3CCCC3,BAR-COM-4e090d3a-27,CVD-0000247,BAR-COM-4e0-27,Z3140017128,100.0,40,20,1176370-Y40-01,M04,Racemic or presumed racemic or meso,,UNK,UNK
CN1C=C(CNC(=O)N(CCC=2C=CC=CC2)CC=3C=CC=NC3)N=N1,BAR-COM-4e090d3a-47,CVD-0000268,BAR-COM-4e0-47,Z1647177193,97.64,40,20,1176370-Y40-01,N04,Achiral,,UNK,UNK
CC=1C=C(Cl)C=C(NC(=O)NC=2C=CC=NC2)C1,WAR-XCH-eb7b662f-5,CVD-0003948,Z4444622166,Z4444622166,100.0,40,20,1176370-Y40-01,O04,Achiral,,UNK,UNK
O=C(NCC=1C=CC=NN1)NC(CC=2C=CC=CC2)C3=CC=CS3,BAR-COM-4e090d3a-29,CVD-0000249,BAR-COM-4e0-29,Z1884524160,100.0,40,20,1176370-Y40-01,P04,Racemic or presumed racemic or meso,,UNK,UNK
"C[C@@H]1C[C@H]1N2N=NN=C2C=3C=CC=C(C)C3NC(=O)CCC=4C=CC=NC4 |&1:1,3,r|",BAR-COM-4e090d3a-8,CVD-0000294,BAR-COM-4e0-8,Z3089609880,100.0,40,20,1176370-Y40-01,A05,Racemic diastereomer with known relative stereochemistry,imperfect stereochemical match for BAR-COM-4e090d3a-8,UNK,UNK
CC(C(=O)NC=1C=CC=C(OC2CC(=O)N2)C1)C=3C=NC=CN3,BAR-COM-4e090d3a-53,CVD-0000275,BAR-COM-4e0-53,Z2911721571,97.93,40,20,1176370-Y40-01,B05,Diastereomeric mixture,,UNK,UNK
CS(=O)(=O)NCCCN1CCCC=2C=CC(=CC12)S(=O)(=O)N,PET-SGC-abcbce68-1,CVD-0003095,PET-SGC-abc-1,Z1317949071,100.0,40,20,1176370-Y40-01,C05,Achiral,,UNK,UNK
CCC(C)(C)CCN(CC=1C=CSC1)C(=O)CN2N=NC=3C=CC=CC23,RUT-UNI-630c5802-20,CVD-0003222,Z4444622209,Z4444622209,100.0,40,20,1176370-Y40-01,D05,Achiral,,UNK,UNK
BrC=1N=CC=CC1CC(=O)NC=2C=CC=C(OCCN3C=NC=N3)C2,BAR-COM-4e090d3a-35,CVD-0000256,BAR-COM-4e0-35,Z1937966465,100.0,40,20,1176370-Y40-01,E05,Achiral,,UNK,UNK
O=C(CC(=O)NC=1C=CN=CC1)NC=2C=CC=CC2,GIA-UNK-3f36037a-7,CVD-0001289,Z4444622142,Z4444622142,100.0,40,20,1176370-Y40-01,F05,Achiral,,UNK,UNK
"NC(=O)[C@@H]1CN(CC=2C=CC=NC2)C[C@H]1C=3C=CC=CC3 |&1:3,14,r|",DUN-NEW-d8381160-1,CVD-0001097,DUN-NEW-d83-1,Z2330669633,100.0,40,20,1176370-Y40-01,G05,Racemic diastereomer with known relative stereochemistry,,UNK,UNK
OC(C(=O)NC=1C=CC=C(C1)C2=CC=NN2)C=3C=CC=NC3,BAR-COM-4e090d3a-68,CVD-0000291,BAR-COM-4e0-68,Z1177593728,100.0,40,20,1176370-Y40-01,H05,Racemic or presumed racemic or meso,,UNK,UNK
FC=1C=CC(F)=C(C1)S(=O)(=O)NC=2C=CC=CC2C(=O)NCCNC=3C=CC=NN3,BAR-COM-4e090d3a-10,CVD-0000229,BAR-COM-4e0-10,Z1232257154,85.0,40,20,1176370-Y40-01,I05,Achiral,,UNK,UNK
CC(=O)N1CCN(CC=2C=C(O)C=C(Cl)C2)CC1,KIM-UNI-2ee5d8f9-1,CVD-0001798,KIM-UNI-2ee-1,Z2967471722,91.99,40,20,1176370-Y40-01,J05,Achiral,,UNK,UNK
O=C(C1CCN(CC1)C=2C=CN=CC2)N3CCCCC3,GIA-UNK-30c7cb75-1,CVD-0001277,GIA-UNK-30c-1,Z1317599025,96.75,40,20,1176370-Y40-01,K05,Achiral,,UNK,UNK
CS(=O)(=O)NCCC=1C=CC=CC1O,ANT-DIA-b7f58f21-3,CVD-0000154,ANT-DIA-b7f-3,Z1247415264,90.57,40,20,1176370-Y40-01,L05,Achiral,,UNK,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C2(C)CC2)C=3C=CC=NC3,,,Z4444602562,Z4444602562,100.0,40,20,1176370-Y40-01,M05,Racemic or presumed racemic or meso,not found,UNK,UNK
CC1(CC1)C=2C=CC(=CC2)N(C(C(=O)NC=3C=CC(Cl)=CC3)C=4C=CC=NC4)C(=O)C=C,,,Z4444602570,Z4444602570,83.75,40,20,1176370-Y40-01,N05,Racemic or presumed racemic or meso,not found,UNK,UNK
COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3)=C(C)C1,,,Z4438424249,Z4438424249,100.0,40,20,1176370-Y40-01,O05,Racemic or presumed racemic or meso,not found,UNK,UNK
COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C3(C)CC3)C=4C=CC=NC4)=C(C)C1,,,Z4444602596,Z4444602596,100.0,40,20,1176370-Y40-01,P05,Racemic or presumed racemic or meso,not found,UNK,UNK
CC1CC(C)CN(C1)C(=O)C=2C=CC=CC2NC(=O)NCC=3C=COC3,BAR-COM-4e090d3a-44,CVD-0000265,BAR-COM-4e0-44,Z433322264,95.17,40,20,1176370-Y40-01,A06,Diastereomeric mixture,,UNK,UNK
O=C(C1CCN(CC1)C=2C=CN=CC2)N3CCOCC3,GIA-UNK-30c7cb75-2,CVD-0001278,GIA-UNK-30c-2,Z1317604631,100.0,40,20,1176370-Y40-01,B06,Achiral,,UNK,UNK
NC=1N=CN=CC1CNC(=O)NC=2C=CC=CC2OCCN3C=CN=C3,BAR-COM-4e090d3a-5,CVD-0000271,BAR-COM-4e0-5,Z1518784792,100.0,40,20,1176370-Y40-01,C06,Achiral,,UNK,UNK
COC(=O)C=1SC(NS(=O)(=O)C=2C=CC(CF)=CC2)=NC1C(C)(C)C,VIJ-CYC-1a381570-13,CVD-0003654,VIJ-CYC-1a3-13,Z4444621939,98.29,40,20,1176370-Y40-01,D06,Achiral,,UNK,UNK
NS(=O)(=O)C=1C=CC(=CC1)N2CCC(CC2)NC=3C=CC=CC3,WAR-XCH-b6889685-29,CVD-0003795,WAR-XCH-b68-29,Z3075781669,80.26,40,20,1176370-Y40-01,E06,Achiral,,UNK,UNK
O=C(CC1(CCCC1)C=2C=CC=CC2)NC=3C=CC=NC3,CHR-SOS-f7373dd1-4,CVD-0000633,CHR-SOS-f73-4,Z4444622109,100.0,40,20,1176370-Y40-01,F06,Achiral,,UNK,UNK
ClC=1C=NC=C(NC(=O)NC=2C=CC=NC2)C1,DAR-DIA-23aa0b97-15,CVD-0000706,Z4444621923,Z4444621923,95.74,40,20,1176370-Y40-01,G06,Achiral,,UNK,UNK
COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C3(C)CC3)C=4C=CC=NC4)=CC1,,,Z4444602578,Z4444602578,95.67,40,20,1176370-Y40-01,H06,Racemic or presumed racemic or meso,not found,UNK,UNK
CS(=O)(=O)NCCC1CCCCN1CC(=O)NC=2C=CC=NC2,BEN-DND-362d364a-10,CVD-0000311,BEN-DND-362-10,Z1116676416,100.0,40,20,1176370-Y40-01,I06,Racemic or presumed racemic or meso,imperfect stereochemical match for BEN-DND-362d364a-10,UNK,UNK
CC=1C=CN=CC1NC(=O)CCNC=2C=CC(=CC2)S(=O)(=O)N,GAB-REV-70cc3ca5-3,CVD-0001230,GAB-REV-70c-3,Z4444622074,98.56,40,20,1176370-Y40-01,J06,Achiral,,UNK,UNK
CC=1C=CN=CC1C=2C=CC(=CC2)S(=O)(=O)N,WAR-XCH-b72a1bbc-4,CVD-0003871,WAR-XCH-b72-4,Z4444621853,98.93,40,20,1176370-Y40-01,K06,Achiral,,UNK,UNK
NS(=O)(=O)C=1C=CC(=CC1)N2CCC(CC2)C3CCCO3,WAR-XCH-b72a1bbc-18,CVD-0003847,WAR-XCH-b72-18,Z3076817374,100.0,40,20,1176370-Y40-01,L06,Racemic or presumed racemic or meso,imperfect stereochemical match for WAR-XCH-b72a1bbc-18,UNK,UNK
O=C(NC1=CNC=2N=CC=CC12)NC=3C=CC=C(C#N)C3,DAR-DIA-23aa0b97-11,CVD-0000702,DAR-DIA-23a-11,Z4444622148,100.0,40,20,1176370-Y40-01,M06,Achiral,,UNK,UNK
CNC(=O)OC1CCN(CC1)C(=O)C=2C=CC=CC2,GIA-UNK-595fac82-2,CVD-0001291,GIA-UNK-595-2,Z4444622068,100.0,40,20,1176370-Y40-01,N06,Achiral,,UNK,UNK
CS(=O)(=O)NC=1C=CC=C(C1)C(=O)OC=2C=CC=C(C2)N3CCCC3=O,MAK-UNK-9159f8ed-7,CVD-0002336,MAK-UNK-915-7,Z637912716,99.0,40,20,1176370-Y40-01,O06,Achiral,,UNK,UNK
OC(C(=O)NC=1C=CC=CC1NS(=O)(=O)C=2C=CC(F)=CC2)C=3C=CC=NC3,BAR-COM-4e090d3a-57,CVD-0000279,BAR-COM-4e0-57,Z1549140381,85.57,40,20,1176370-Y40-01,P06,Racemic or presumed racemic or meso,,UNK,UNK
CC(NC(=O)C(C)C=1C=CC(F)=C(F)C1)C=2C=CC=C(F)C2,JON-UIO-066ce08b-7,CVD-0001683,JON-UIO-066-7,Z1264100674,99.0,40,20,1176370-Y40-01,A07,Diastereomeric mixture,imperfect stereochemical match for JON-UIO-066ce08b-7,UNK,UNK
O=C(NC(CC=1C=CC=CC1)C(=O)NCC2=CC=NO2)OCC=3C=CC=CC3,BAR-COM-4e090d3a-19,CVD-0000238,BAR-COM-4e0-19,Z1613960994,95.87,40,20,1176370-Y40-01,B07,Racemic or presumed racemic or meso,,UNK,UNK
CCC=1C=CC=C(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C3(C)CC3)C=4C=CC=NC4)C1,,,Z4444602566,Z4444602566,94.21,40,20,1176370-Y40-01,C07,Racemic or presumed racemic or meso,not found,UNK,UNK
NC=1C=NC=C(NC(=O)NC=2C=CC=C(C#N)C2)C1,DAR-DIA-23aa0b97-8,CVD-0000717,Z4444622224,Z4444622224,97.17,40,20,1176370-Y40-01,D07,Achiral,,UNK,UNK
COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3)=CC1,,,Z4444602576,Z4444602576,91.61,40,20,1176370-Y40-01,E07,Racemic or presumed racemic or meso,not found,UNK,UNK
CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C3(C)CC3)C=4C=CC=NC4,,,Z4444602587,Z4444602587,100.0,40,20,1176370-Y40-01,F07,Racemic or presumed racemic or meso,not found,UNK,UNK
NC=1C=NC=C(NC(=O)NC=2C=CC=C(Cl)C2)C1,DAR-DIA-23aa0b97-13,CVD-0000704,DAR-DIA-23a-13,Z4444622197,100.0,40,20,1176370-Y40-01,G07,Achiral,,UNK,UNK
CC=1C(F)=CC=CC1NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3,,,Z4444602590,Z4444602590,90.0,40,20,1176370-Y40-01,H07,Racemic or presumed racemic or meso,not found,UNK,UNK
CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3,,,Z4444602585,Z4444602585,100.0,40,20,1176370-Y40-01,I07,Racemic or presumed racemic or meso,not found,UNK,UNK
CC1(CC1)C=2C=CC(=CC2)N(C(C(=O)NC=3C=CC(Br)=CC3)C=4C=CC=NC4)C(=O)C=C,,,Z4444602583,Z4444602583,83.2,40,20,1176370-Y40-01,J07,Racemic or presumed racemic or meso,not found,UNK,UNK
CCC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC=CC2Br)C=3C=CC=NC3)C(=O)C=C,,,Z4438424217,Z4438424217,100.0,40,20,1176370-Y40-01,K07,Racemic or presumed racemic or meso,not found,UNK,UNK
CC=1C(F)=CC=CC1NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C3(C)CC3)C=4C=CC=NC4,,,Z4444602592,Z4444602592,100.0,40,20,1176370-Y40-01,L07,Racemic or presumed racemic or meso,not found,UNK,UNK
