SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
COCC1=CSC(CNC(=O)C=2N=CC(Cl)=CC2Cl)=C1,JAR-KUA-41bd5a3d-1,CVD-0017280,Z4927321666,Z4927321666,100.0,40,20,1178796-Y40-54,03_A,Achiral,,H3019192
NS(=O)(=O)C1=CC(CN2CCN(CC2)C(C=3C=CC=CC3)C=4C=CC=CC4)=CO1,JAR-KUA-41bd5a3d-2,CVD-0017281,Z4927321667,Z4927321667,98.0,40,20,1178796-Y40-54,03_B,Achiral,,H3023397
CC1=NC(C)=C(S1)S(=O)(=O)NCC2CCCC3CC32,JAR-KUA-41bd5a3d-3,CVD-0017282,Z2581322250,Z2581322250,100.0,40,20,1178796-Y40-54,03_C,Diastereomeric mixture,,H3023020
CC=1N=C(SC1S(=O)(=O)N)N2CCN(CC2)S(=O)(=O)C=3C=CC=CC3,JAR-KUA-41bd5a3d-4,CVD-0017283,Z2017037582,Z2017037582,100.0,40,20,1178796-Y40-54,03_D,Achiral,,H3023024
CC(N1CCN(CC1)C=2N=NC(C)=C(C)N2)C=3C=CC=C(Cl)C3,JAR-KUA-41bd5a3d-5,CVD-0017284,Z1771041757,Z1771041757,100.0,40,20,1178796-Y40-54,03_E,Racemic or presumed racemic or meso,,H3023354
CC1=CSC2=NC=C(C(=O)N3C4CCC3C=5C=CC=CC45)C(=O)N12,JAR-KUA-41bd5a3d-6,CVD-0017285,Z1601880140,Z1601880140,98.77,40,20,1178796-Y40-54,03_F,Diastereomeric mixture,,H3023734
CCS(=O)(=O)C=1C(Cl)=CC=CC1CNC(C2CC2)C=3C=CC=C(F)C3,JAR-KUA-41bd5a3d-7,CVD-0017286,Z4921579270,Z4921579270,100.0,40,20,1178796-Y40-54,03_G,Racemic or presumed racemic or meso,,H3026966
COCC1=CSC(=C1)C2=NN=C(O2)C=3SC(=NC3C)C=4C=CC=CC4,JAR-KUA-41bd5a3d-8,CVD-0017287,Z4921579256,Z4921579256,100.0,40,20,1178796-Y40-54,03_H,Achiral,,H3029334
CC=1C=CC(=CC1)S(=O)(=O)NCC(=O)N2CCC(CC2)NS(=O)(=O)N,JAR-KUA-41bd5a3d-9,CVD-0017288,Z2720812519,Z2720812519,100.0,40,20,1178796-Y40-54,03_I,Achiral,,H3030898
CCS(=O)(=O)C=1C=C(Cl)C=C(CNS(=O)(=O)C2=CC=CS2)C1,JAR-KUA-41bd5a3d-10,CVD-0017289,Z4927321665,Z4927321665,100.0,40,20,1178796-Y40-54,03_J,Achiral,,H3030825
CC=1C=CC(=CC1)S(=O)(=O)NCCNC(=O)N2CCN(CC2)S(=O)(=O)N3CCCC3,JAR-KUA-41bd5a3d-11,CVD-0017290,Z353182472,Z353182472,95.0,40,20,1178796-Y40-54,03_K,Achiral,,H3037842
COCC=1C=CC=CC1CNS(=O)(=O)C2=C(C)SC(C)=C2C,JAR-KUA-41bd5a3d-12,CVD-0017291,Z4921579262,Z4921579262,100.0,40,20,1178796-Y40-54,03_L,Achiral,,H3045058
CN(C)S(=O)(=O)N1CCN(CC1)C(=O)C2NC=3C=CC=CC3S(=O)(=O)N2,JAR-KUA-41bd5a3d-13,CVD-0017292,Z1347835637,Z1347835637,100.0,40,20,1178796-Y40-54,03_M,Racemic or presumed racemic or meso,,H3055220
CCS(=O)(=O)C1=CC=C(CNS(=O)(=O)C2=CN=C(S2)C=3C=CC=CC3)S1,JAR-KUA-41bd5a3d-14,CVD-0017293,Z4927321664,Z4927321664,100.0,40,20,1178796-Y40-54,03_N,Achiral,,H3023040
CC1=CSC2=NC(C)=C(CN3CCN(CC=4C=CSC4)CC3)N12,JAR-KUA-41bd5a3d-15,CVD-0017294,Z4927321663,Z4927321663,100.0,40,20,1178796-Y40-54,03_O,Achiral,,H3023398
NS(=O)(=O)NCCNS(=O)(=O)C=1C=CC=CC1[N+](=O)[O-],JAR-KUA-41bd5a3d-16,CVD-0017295,Z1220738064,Z1220738064,100.0,40,20,1178796-Y40-54,03_P,Achiral,,H3023742
COC=1C=C(OC)C=C(C1)C2=NC(=NO2)C3=C(C)N=C4SC=CN34,JAR-KUA-41bd5a3d-17,CVD-0017296,Z1891197871,Z1891197871,100.0,40,20,1178796-Y40-54,04_A,Achiral,,H3034500
NS(=O)(=O)C1CN(CCNS(=O)(=O)C=2C=CC=CC2)C=3C=CC=CC3C1,JAR-KUA-41bd5a3d-18,CVD-0017297,Z2601258978,Z2601258978,98.29,40,20,1178796-Y40-54,04_B,Racemic or presumed racemic or meso,,H3023741
CCN(CC)S(=O)(=O)C=1C=CC(=CC1)S(=O)(=O)N2CCN(CC2)S(=O)(=O)N,JAR-KUA-41bd5a3d-19,CVD-0017298,Z1232878170,Z1232878170,100.0,40,20,1178796-Y40-54,04_C,Achiral,,H3023740
