SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
ClC=1C=CC=2OCCC(C(=O)NC3=CC(=O)NC=4C=CC=CC34)C2C1,,,FRA-DIA-e29753f2-1,Z4661830643,100.0,40,20,1178796-Y40-27,03_A,Racemic or presumed racemic or meso,not found,UNK
ClC=1C=CC=2CCC=C(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,,,MAT-POS-0c8fa4a7-1,Z4670228993,100.0,40,20,1178796-Y40-27,03_B,Achiral,not found,UNK
CC=1C=CN2C=NN=C2C1NC(=O)C3CCOC=4C=CC(Cl)=CC34,,,JAG-UCB-52b62a6f-11,Z4661830658,100.0,40,20,1178796-Y40-27,03_C,Racemic or presumed racemic or meso,not found,UNK
ClC=1C=CC=2OCCC(C(=O)NC=3C=CC=C4C=NNC34)C2C1,,,JAG-UCB-52b62a6f-13,Z1675273451,100.0,40,20,1178796-Y40-27,03_D,Racemic or presumed racemic or meso,not found,UNK
CC(C)OC=1C=C(Cl)C=C(C1)N(CCC2CCCCC2)C(=O)NC=3C=NC=CC3C,,,MAT-POS-53907a1c-2,Z4658934592,99.0,40,20,1178796-Y40-27,03_E,Achiral,not found,UNK
CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(C2)C3=NC=CN3,,,RAL-THA-6b94ceba-9,Z4609618486,93.0,40,20,1178796-Y40-27,03_F,Achiral,not found,UNK
CC=1C=CN2C=NN=C2C1NC(=O)CC=3C=CC=C(Cl)C3,,,EDJ-MED-c8e7a002-4,Z2194341943,95.0,40,20,1178796-Y40-27,03_G,Achiral,not found,UNK
COC=1C=CC=CC1NCCNC(=O)C2=CC(=O)NC=3C=CC=CC23,,,MAR-UCB-f313ec4d-4,Z4655756141,95.28,40,20,1178796-Y40-27,03_H,Achiral,not found,UNK
COC=1C=CC(=CC1)C(CC=2C=NN(C)C2)C(=O)NC3=CNC=4C=CC=CC34,,,ALP-POS-a3de0cb1-14,Z4618924282,100.0,40,20,1178796-Y40-27,03_I,Racemic or presumed racemic or meso,not found,UNK
CN(C)C=1C=CC(=CC1)N(CC2=CSC=N2)C(=O)CN3N=NC=4C=CC=CC34,,,ALP-POS-87c86d55-1,Z4689476940,99.0,40,20,1178796-Y40-27,03_J,Achiral,not found,UNK
CCCCC1=NC(=CN1)C2=NC=CN2CCC=3C=CC=CN3,,,MAT-POS-ea426761-52,Z2736056036,,40,20,1178796-Y40-27,03_K,Achiral,not found,UNK
CCCCC1=NC(=CN1)C2=NC=CN2CC(F)(F)F,,,MAT-POS-ea426761-49,Z2736192471,,40,20,1178796-Y40-27,03_L,Achiral,not found,UNK
CCCCC1=NC(=CN1)C2=NC=CN2CC=3C=COC3,,,MAT-POS-ea426761-53,Z2736054246,,40,20,1178796-Y40-27,03_M,Achiral,not found,UNK
CC(=O)NCCC1=CNC=2C=CC(O)=CC12,JOH-MSK-a63bdd1d-4,CVD-0001578,MAR-UCB-195bc32d-16,Z1509140242,,40,20,1178796-Y40-27,03_N,Achiral,,UNK
CC1=NN(C)C=2NN=C(NC(=O)CC=3C=CC=C(Cl)C3)C12,,,EDJ-MED-c8e7a002-6,Z1205109041,100.0,40,20,1178796-Y40-27,03_O,Achiral,not found,UNK
ClC=1C=CC=2NCCC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,EDJ-MED-92e193ae-1,CVD-0014805,ALP-POS-477dc5b7-2,Z4655756137,100.0,40,20,1178796-Y40-27,03_P,Racemic or presumed racemic or meso,imperfect stereochemical match for EDJ-MED-92e193ae-1,UNK
CC=1C=CC(=CC1)N(CC=2C=CC=C(Cl)C2)C(=O)CN3N=NC=4C=CC=CC34,,,CHO-MSK-00c5269a-1,Z4664916425,100.0,40,20,1178796-Y40-27,04_A,Achiral,not found,UNK
ClC=1C=CC=C(CN(C(=O)CN2N=NC=3C=CC=CC23)C=4C=CC(=CC4)N5CCCCC5)C1,,,CHO-MSK-00c5269a-5,Z4664916430,98.18,40,20,1178796-Y40-27,04_B,Achiral,not found,UNK
ClC=1C=CC=2OCCC(C(=O)NC3=NNC=4C=CN=C(Br)C34)C2C1,,,JAG-UCB-52b62a6f-15,Z4661830691,100.0,40,20,1178796-Y40-27,04_C,Racemic or presumed racemic or meso,not found,UNK
CNC(=O)C=1C=C(Cl)C=C(CC(=O)NC=2C=NC=CC2C)C1,,,RAL-THA-6b94ceba-7,Z4609618485,97.45,40,20,1178796-Y40-27,04_D,Achiral,not found,UNK
ClC=1C=CC=C(CN(C(=O)CN2N=NC=3C=CC=CC23)C=4C=CC(=CC4)N5CCOCC5)C1,,,CHO-MSK-00c5269a-4,Z4664916429,98.98,40,20,1178796-Y40-27,04_E,Achiral,not found,UNK
COC=1C=CC(=CC1)N(CC=2C=CC=C(Cl)C2)C(=O)CN3N=NC=4C=CC=CC34,,,CHO-MSK-00c5269a-2,Z4664916427,100.0,40,20,1178796-Y40-27,04_F,Achiral,not found,UNK
