SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
FC=1C=CC=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)CCl,LON-WEI-8f408cad-4,CVD-0001867,BEN-DND-03406596-10,Z147647642,,40.0,20.0,1178796-Y40-59,03_M,Achiral,,T4065219,9
CC1=NNC(CN2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)=N1,EDJ-MED-fa7708b3-3,CVD-0017336,EDJ-MED-fa7708b3-3,Z5018905164,"93,41",40.0,20.0,1178796-Y40-59,03_N,Racemic or presumed racemic or meso,,H3149345,"20,6"
CN1N=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C12,RUB-POS-1325a9ea-14,CVD-0016584,RUB-POS-1325a9ea-14,Z4951847525,100,40.0,20.0,1178796-Y40-59,03_O,Achiral,,H3153233,"6,5"
OC1(CCN(C1=O)C=2C=NC=C3C=CC=CC23)C=4C=CC=C(Cl)C4,MAT-POS-d8472c4f-1,CVD-0017744,MAT-POS-d8472c4f-1,Z5009822649,95,40.0,20.0,1178796-Y40-59,03_P,Racemic or presumed racemic or meso,,*R2601118*,31
"ClC=1C=CC=C(C1)C(NC(=O)[C@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:11,14,r|",MAT-POS-8293a91a-2,CVD-0017831,rel-EDJ-MED-ee07cf00-11-3,Z5033003046,"98,8",40.0,20.0,1178796-Y40-59,04_A,Diastereomeric mixture,,H3140832,"4,67"
FC(F)(F)C=1C=CC=2C=NC=C(NC(=O)C3CCOC=4C=CC(Cl)=CC34)C2C1,MAT-POS-8293a91a-3,CVD-0017832,ALP-POS-93b3621f-3A,Z5021905586,99,40.0,20.0,1178796-Y40-59,04_B,Racemic or presumed racemic or meso,,H3138782,"4,9"
CNC=1C=NC=C(NC(=O)C2CCOC=3C=CC(Cl)=CC23)C1C,MAT-POS-afb6844f-1,CVD-0017275,MAT-POS-afb6844f-1,Z5018905116,"97,2",40.0,20.0,1178796-Y40-59,04_C,Racemic or presumed racemic or meso,,H3154635,2
"CNC(=O)CN1C[C@@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1 |o1:7,r|",MAT-POS-8293a91a-4,CVD-0017833,Z5036838720,Z5036838720,100,40.0,20.0,1178796-Y40-59,04_D,Single unknown enantiomer,,H3145482,"4,45"
"CNC(=O)CN1C[C@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1 |o1:7,r|",MAT-POS-8293a91a-5,CVD-0017834,Z5036838709,Z5036838709,100,40.0,20.0,1178796-Y40-59,04_E,Single unknown enantiomer,,H3145483,"4,92"
"ClC=1C=CC=C(C1)C(NC(=O)[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:11,14,r|",MAT-POS-a13804f0-4,CVD-0016448,rel-EDJ-MED-ee07cf00-11-1,Z5033003044,"97,36",40.0,20.0,1178796-Y40-59,04_F,Diastereomeric mixture,,H3140834,"1,49"
"ClC=1C=CC=C(C1)C(NC(=O)[C@@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:11,14,r|",MAT-POS-8293a91a-6,CVD-0017835,rel-EDJ-MED-ee07cf00-11-2,Z5033003045,"96,95",40.0,20.0,1178796-Y40-59,04_G,Diastereomeric mixture,,H3140831,"4,49"
"ClC=1C=CC=C(C1)C(NC(=O)[C@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:11,14,r|",MAT-POS-8293a91a-7,CVD-0017836,rel-EDJ-MED-ee07cf00-11-4,Z5033003047,"94,07",40.0,20.0,1178796-Y40-59,04_H,Diastereomeric mixture,,H3140833,"1,65"
FC=1C=CC=2C=NC=C(N3CCC4(COC=5C=CC(Cl)=CC54)C3=O)C2C1,MAT-POS-8293a91a-8,CVD-0017837,Z5026091082,Z5026091082,"98,91",40.0,20.0,1178796-Y40-59,04_I,Racemic or presumed racemic or meso,,H3135226,"4,7"
CC(NC(=O)C1=NNC(=O)C=2C=CC=CC12)C=3C=C(F)C(Cl)=CC3Cl,UNK-UNK-2ede4078-1,CVD-0017838,Z28549991,Z28549991,"94,58",40.0,20.0,1178796-Y40-59,04_J,Racemic or presumed racemic or meso,,T5525617,378
CN1C=CC=C1C(=O)NC(=O)CSC2=NN=C(C=3C=CC(=CC3)C(C)(C)C)N2CC4=CC=CO4,UNK-UNK-2ede4078-2,CVD-0017839,Z54458938,Z54458938,100,40.0,20.0,1178796-Y40-59,04_K,Achiral,,T5591726,"126,8"
O=C1NC2(CCOC=3C=CC=CC32)C(=O)N1CC=4N=C5C=CC=CC5=C6C=CC=CC46,UNK-UNK-2ede4078-3,CVD-0017840,Z89763526,Z89763526,100,40.0,20.0,1178796-Y40-59,04_L,Racemic or presumed racemic or meso,,T5628842,"151,3"
CC(OC=1N=NC=C2C=CC=CC12)C(=O)NC=3C=CC(Cl)=CC3Cl,UNK-UNK-2ede4078-4,CVD-0017841,Z25621219,Z25621219,92,40.0,20.0,1178796-Y40-59,04_M,Racemic or presumed racemic or meso,,T5642006,"525,9"
FC=1C=CC=2OCC(CC2C1)C(=O)NC=3C=CN=C4C=CN=CC34,UNK-UNK-2ede4078-5,CVD-0017842,Z1538198307,Z1538198307,"92,94",40.0,20.0,1178796-Y40-59,04_N,Racemic or presumed racemic or meso,,H1568941,"91,6"
FC=1C(F)=C(F)C(NC(=O)CC=2C=CC=C3C=CC=CC23)=C(F)C1F,UNK-UNK-2ede4078-6,CVD-0017843,Z226334154,Z226334154,"93,1",40.0,20.0,1178796-Y40-59,04_O,Achiral,,T5765038,341
CC=1C=CC=C(C1)N(CC=2C=CC=CC2)C(=O)CN3N=CC(=O)C=4C=CC=CC34,UNK-UNK-2ede4078-7,CVD-0017844,Z109490758,Z109490758,100,40.0,20.0,1178796-Y40-59,04_P,Achiral,,T5780330,"608,4"
O=C(CN1N=NC=2C=CC=CC12)N(CC=CC=3C=CC=CC3)C=4C=CC=5OCCOC5C4,UNK-UNK-2ede4078-8,CVD-0017845,Z73443356,Z73443356,100,40.0,20.0,1178796-Y40-59,05_A,Achiral,imperfect stereochemical match for UNK-UNK-2ede4078-8,T5794849,"406,7"
CC=1C=CC(C=NNC=2N=NC=C3C=CC=CC23)=C(C)C1,UNK-UNK-2ede4078-9,CVD-0017846,Z44851846,Z44851846,"92,41",40.0,20.0,1178796-Y40-59,05_B,Achiral,imperfect stereochemical match for UNK-UNK-2ede4078-9,T5819175,"249,8"
ClC=1C=C(Cl)C=C(NC(=O)C(OC(=O)C2=NNC(=O)C=3C=CC=CC23)C=4C=CC=CC4)C1,UNK-UNK-2ede4078-10,CVD-0017847,Z94561034,Z94561034,100,40.0,20.0,1178796-Y40-59,05_C,Racemic or presumed racemic or meso,,T5838838,"65,9"
CC(=O)C=1C=CC(=CC1)N2CCN(CC=3C(O)=CC=C4C=CN=CC34)CC2,UNK-UNK-2ede4078-11,CVD-0017848,Z228661272,Z228661272,92,40.0,20.0,1178796-Y40-59,05_D,Achiral,,T5887362,"398,2"
[O-][N+](=O)C=1C=CC(N2CCN(CC2)C=3C=CC=CC3)=C4C=CN=CC14,UNK-UNK-2ede4078-12,CVD-0017849,Z31199503,Z31199503,"97,25",40.0,20.0,1178796-Y40-59,05_E,Achiral,,T5888106,"330,7"
CC(C)C=1C=CC(C)=CC1OCC(=O)NC=2C=CC=C3C=NC=CC23,UNK-UNK-2ede4078-13,CVD-0017850,Z28182497,Z28182497,"95,13",40.0,20.0,1178796-Y40-59,05_F,Achiral,,T5907007,"361,7"
O=C(CN1N=NN(C=2C=CC=CC2)C1=O)N(CC=3C=CC=CC3)C=4C=CC=CC4,UNK-UNK-2ede4078-14,CVD-0017851,Z202750056,Z202750056,"98,79",40.0,20.0,1178796-Y40-59,05_G,Achiral,,T5908350,"288,3"
CC=1C=CC=C(C1)N2CCN(CC2)C(=O)C=3C=C4C=CC(F)=CC4=NC3C,UNK-UNK-2ede4078-15,CVD-0017852,Z199938546,Z199938546,"99,47",40.0,20.0,1178796-Y40-59,05_H,Achiral,,T5938857,583
CC(OC=1C=CC(Cl)=CC1Cl)C(=O)NC=2C=CC=C3C=CC=NC23,UNK-UNK-2ede4078-16,CVD-0017853,Z28487327,Z28487327,"93,72",40.0,20.0,1178796-Y40-59,05_I,Racemic or presumed racemic or meso,,T6001880,"500,7"
CC(=NNC=1N=NC=C2C=CC=CC12)C=3C=CC(C#N)=CC3,UNK-UNK-2ede4078-17,CVD-0017854,Z44851666,Z44851666,100,40.0,20.0,1178796-Y40-59,05_J,Achiral,imperfect stereochemical match for UNK-UNK-2ede4078-17,T6019988,"170,4"
O=C(CN1N=NC=2C=CC=CC12)N3C(CSC=4C=CC=CC34)C=5C=CC=CC5,UNK-UNK-2ede4078-18,CVD-0017855,Z111917290,Z111917290,"95,61",40.0,20.0,1178796-Y40-59,05_K,Racemic or presumed racemic or meso,,T6025010,"238,2"
CC=1C=C(C=CC1Cl)N(CCC#N)C(=O)CN2N=NC=3C=CC=CC3C2=O,UNK-UNK-2ede4078-19,CVD-0017856,Z335801986,Z335801986,97,40.0,20.0,1178796-Y40-59,05_L,Achiral,,T6220037,"76,4"
O=C(COC=1C=CC=2CCCC2C1)NC=3C=CC=C4C=CC=CC34,UNK-UNK-2ede4078-20,CVD-0017857,Z16116033,Z16116033,100,40.0,20.0,1178796-Y40-59,05_M,Achiral,,T6221306,"381,5"
ClC=1C=CC(N2CCCCC2)=C(NC(=O)CC3=NNC(=O)C=4C=CC=CC34)C1,UNK-UNK-2ede4078-21,CVD-0017858,Z30688778,Z30688778,100,40.0,20.0,1178796-Y40-59,05_N,Achiral,,T6256711,"213,8"
COC=1C=CC(CC(=O)NC=2C=CC=C3C=NC=CC23)=C(OC)C1,UNK-UNK-2ede4078-22,CVD-0017859,Z79405046,Z79405046,100,40.0,20.0,1178796-Y40-59,05_O,Achiral,,T6294795,"116,4"
FC=1C=C(Cl)C=CC1C(=O)NC=2C=CC=C3C=NC=CC23,UNK-UNK-2ede4078-23,CVD-0017860,Z108642052,Z108642052,100,40.0,20.0,1178796-Y40-59,05_P,Achiral,,T6315314,"298,8"
FC(F)(F)C=1C=CC=C(C1)N2CCN(CC2)C(=O)C=3C=CC=C4C=CC=NC34,UNK-UNK-2ede4078-24,CVD-0017861,Z62704127,Z62704127,"91,34",40.0,20.0,1178796-Y40-59,06_A,Achiral,,T6316514,"245,2"
ClC=1C=CC=2OCC(CC2C1)C(=O)NN3C=NC=4C=CC=CC4C3=O,KRI-MAR-d2e3ef86-19,CVD-0009037,Z141643852,Z141643852,"93,45",40.0,20.0,1178796-Y40-59,06_B,Racemic or presumed racemic or meso,,T6327725,"128,5"
ClC=1C=CC=2OCC(CC2C1)C(=O)NC=3C=CC=C4C=CC=NC34,UNK-UNK-2ede4078-26,CVD-0017862,Z109455524,Z109455524,"96,04",40.0,20.0,1178796-Y40-59,06_C,Racemic or presumed racemic or meso,,T6412953,"204,8"
CCN1CCN(CC1)C=2C=CC=CC2NC(=O)C3COC=4C=CC(Cl)=CC4C3,UNK-UNK-2ede4078-27,CVD-0017863,Z109110644,Z109110644,100,40.0,20.0,1178796-Y40-59,06_D,Racemic or presumed racemic or meso,,T6440117,"46,4"
ClC=1C=CC=C(OCCNC(=O)C2=NNC(=O)C=3C=CC=CC23)C1,UNK-UNK-2ede4078-28,CVD-0017864,Z424714762,Z424714762,"97,35",40.0,20.0,1178796-Y40-59,06_E,Achiral,,T6469642,"292,3"
COC=1C=CC=2N=C(SC2C1)N(CC=3C=CC=CC3)C(=O)CN4N=NC=5C=CC=CC45,UNK-UNK-2ede4078-29,CVD-0017865,Z73320574,Z73320574,"90,09",40.0,20.0,1178796-Y40-59,06_F,Achiral,,T6492718,"228,6"
ClC=1C=NC(=NC1C(=O)NC=2C=CC=C3C=NC=CC23)N4CCCC4,UNK-UNK-2ede4078-30,CVD-0017866,Z450079338,Z450079338,"96,6",40.0,20.0,1178796-Y40-59,06_G,Achiral,,T6588501,"225,7"
ClC=1C=CC=CC1COC(=O)C2=NNC(=O)C=3C=CC=CC23,UNK-UNK-2ede4078-31,CVD-0017867,Z147556348,Z147556348,"95,83",40.0,20.0,1178796-Y40-59,06_H,Achiral,,T6621812,"395,7"
O=C(NC=1C=CC=C2C=NC=CC12)C3CC3C=4C=CC=CC4,UNK-UNK-2ede4078-32,CVD-0017868,Z818960280,Z818960280,"98,35",40.0,20.0,1178796-Y40-59,06_I,Racemic or presumed racemic or meso,,T7926979,306
OC1(CC2=NNC(=O)C=3C=CC=CC23)C(=O)NC=4C=CC(Cl)=CC41,UNK-UNK-2ede4078-33,CVD-0017869,Z94598822,Z94598822,"94,16",40.0,20.0,1178796-Y40-59,06_J,Racemic or presumed racemic or meso,,T5396129,"236,9"
COC=1C=C(C=C(OC)C1C)C(=O)NC=2C=NC=C3C=CC=CC23,UNK-UNK-2ede4078-34,CVD-0017870,Z1530722365,Z1530722365,"98,09",40.0,20.0,1178796-Y40-59,06_K,Achiral,,T8091263,"21,7"
ClC=1C=CC=C(C1)C2CCCN2C(=O)NC=3C=CC=C4C=NC=CC34,UNK-UNK-2ede4078-35,CVD-0017871,Z594318986,Z594318986,100,40.0,20.0,1178796-Y40-59,06_L,Racemic or presumed racemic or meso,,T6710043,"126,9"
O=C(CN1N=C(C#N)C=2C=CC=CC12)N(CC3=CC=CO3)C=4C=CC=CC4,UNK-UNK-2ede4078-36,CVD-0017872,Z1654716437,Z1654716437,"93,68",40.0,20.0,1178796-Y40-59,06_M,Achiral,,T8070052,"200,7"
CC(OC=1C=C(C)C=CC1Cl)C(=O)NC=2C=NC=3C=CC=CC3C2,UNK-UNK-2ede4078-37,CVD-0017873,Z506388932,Z506388932,100,40.0,20.0,1178796-Y40-59,06_N,Racemic or presumed racemic or meso,,T8144029,"423,1"
C(NC=1C=CC=C2C=NC=CC12)C3=CC=4C=CC=CC4OC3,UNK-UNK-2ede4078-38,CVD-0017874,Z1462206271,Z1462206271,"91,83",40.0,20.0,1178796-Y40-59,06_O,Achiral,,T8017096,"68,1"
ClC=1C=CC=C(CN2N=CC=C2NC(=O)C3CC(=O)NC=4C=CC=CC34)C1Cl,UNK-UNK-2ede4078-39,CVD-0017875,Z222998410,Z222998410,"97,44",40.0,20.0,1178796-Y40-59,06_P,Racemic or presumed racemic or meso,,T6773597,"179,5"
CC=1C=CC=C2[C@@H](CCOC12)NS(=O)(=O)C=3C=CC=C4C=NC=CC34,UNK-UNK-2ede4078-40,CVD-0017876,Z1829431850,Z1829431850,"90,7",40.0,20.0,1178796-Y40-59,07_A,Single known enantiomer,,T8351640,"196,5"
CC1=NN(CC(O)C=2C=C(Cl)C=CC2Cl)C(=O)C=3C=CC=CC13,UNK-UNK-2ede4078-41,CVD-0017877,Z642117662,Z642117662,"96,43",40.0,20.0,1178796-Y40-59,07_B,Racemic or presumed racemic or meso,,T6895832,"417,7"
CC=1C=CC=C(C1)N2CCN(CC2)C(=O)C3=CC=4CCCC4NC3=O,UNK-UNK-2ede4078-42,CVD-0017878,Z442755926,Z442755926,"98,18",40.0,20.0,1178796-Y40-59,07_C,Achiral,,T6934346,312
O=C(N1CCN(CC1)C=2C=C(C#N)C=CN2)C=3N=CC=C4C=CC=CC34,UNK-UNK-2ede4078-43,CVD-0017879,Z915778492,Z915778492,"97,75",40.0,20.0,1178796-Y40-59,07_D,Achiral,,T6964478,"312,4"
O=C(CC=1N=C2N=CC=CN2N1)N(CC=3C=CSC3)C=4C=CC=CC4,UNK-UNK-2ede4078-44,CVD-0017880,Z997038168,Z997038168,"90,17",40.0,20.0,1178796-Y40-59,07_E,Achiral,,T6986359,"173,2"
CC=1C=CC=C(C1)N2CCN(CC2)C(=O)C3=NN(C)C(=O)C=4C=CC=CC34,UNK-UNK-2ede4078-45,CVD-0017881,Z165125696,Z165125696,"96,79",40.0,20.0,1178796-Y40-59,07_F,Achiral,,T7079930,"118,3"
ClC=1C=CC(CN2C(=O)NC3(CCOC=4C=CC=CC43)C2=O)=C5N=CC=CC15,UNK-UNK-2ede4078-46,CVD-0017882,Z406392720,Z406392720,"90,86",40.0,20.0,1178796-Y40-59,07_G,Racemic or presumed racemic or meso,,T7138867,"72,4"
COC=1C=C(Cl)C(NC(=O)[C@@H]2C[C@@]32CCOC=4C=CC=CC43)=CC1C,UNK-UNK-2ede4078-47,CVD-0017883,Z2155191615,Z2155191615,"98,6",40.0,20.0,1178796-Y40-59,07_H,Single known enantiomer,,T8628884,"81,7"
CC(C)(NC(=O)C=1N=C(N2C=CC=CC12)S(=O)(=O)C)C=3C=CC(Cl)=C(Cl)C3,UNK-UNK-2ede4078-48,CVD-0017884,Z959851888,Z959851888,"95,65",40.0,20.0,1178796-Y40-59,07_I,Achiral,,T7208652,"281,5"
O=C(CN1N=CN2N=CC=C2C1=O)N(CC3=CC=CO3)C=4C=CC=CC4,UNK-UNK-2ede4078-49,CVD-0017885,Z1184975929,Z1184975929,100,40.0,20.0,1178796-Y40-59,07_J,Achiral,,T7252894,"54,2"
O=C(NC=1C=CC=C2C=NC=CC12)C3COC=4C=CC=CC34,UNK-UNK-2ede4078-50,CVD-0017886,Z1279309267,Z1279309267,"99,1",40.0,20.0,1178796-Y40-59,07_K,Racemic or presumed racemic or meso,,T7317612,"64,4"
[O-][N+](=O)C=1C=CC=C(CC(=O)NC=2C=CC=C3C=NC=CC23)C1,UNK-UNK-2ede4078-51,CVD-0017887,Z1279309262,Z1279309262,"95,86",40.0,20.0,1178796-Y40-59,07_L,Achiral,,T7333942,"68,4"
CC1CC(C(=O)N)C=2C=CC=CC2N1CC=3C=C(F)C=C4C=CC=NC34,UNK-UNK-2ede4078-52,CVD-0017888,Z647167908,Z647167908,"94,37",40.0,20.0,1178796-Y40-59,07_M,Diastereomeric mixture,,T7379952,"272,9"
CC(=O)C=1C=CC(=CC1)N2CCN(CC2)C(=O)C=3N=CC=C4C=CC=CC34,UNK-UNK-2ede4078-53,CVD-0017889,Z915493606,Z915493606,"92,56",40.0,20.0,1178796-Y40-59,07_N,Achiral,,T7455141,"188,2"
FC=1C=CC(=CC1)N(CC=2C=CC=CN2)C(=O)C3=CSC(=N3)C4=CC=CO4,UNK-UNK-2ede4078-54,CVD-0017890,Z739033438,Z739033438,100,40.0,20.0,1178796-Y40-59,07_O,Achiral,,T7520933,"203,7"
CCN(C(=O)C=1C=CC=2N(CC)N=NC2C1)C=3C=CC=C4C=CC=CC34,UNK-UNK-2ede4078-55,CVD-0017891,Z365050824,Z365050824,"95,51",40.0,20.0,1178796-Y40-59,07_P,Achiral,,T7526180,"101,9"
O=C(NC=1C=CC=C2C=NC=CC12)C3CCCC=4NN=CC34,UNK-UNK-2ede4078-56,CVD-0017892,Z1410074230,Z1410074230,"96,06",40.0,20.0,1178796-Y40-59,08_A,Racemic or presumed racemic or meso,,T8419894,"8,9"
CN1N=NC=2C=C(C=CC12)C(=O)N(CC(F)F)C=3C=CC(F)=CC3,UNK-UNK-2ede4078-57,CVD-0017893,Z1904020696,Z1904020696,"96,46",40.0,20.0,1178796-Y40-59,08_B,Achiral,,T8424416,"168,8"
COC=1C=CC=CC1C2=NN(C(C2)C=3C=CC=C(Cl)C3)C(=O)CCC(=O)O,UNK-UNK-2ede4078-58,CVD-0017894,Z1443585975,Z1443585975,100,40.0,20.0,1178796-Y40-59,08_C,Racemic or presumed racemic or meso,,T7379229,75
CSC=1N=CC(Cl)=C(N1)C(=O)NC=2C=CC=C3C=CC=CC23,UNK-UNK-2ede4078-59,CVD-0017895,Z56771957,Z56771957,"99,54",40.0,20.0,1178796-Y40-59,08_D,Achiral,,T5023561,"11,9"
ClC=1C=CC=C2C(Br)=CC=C(SCC(=O)NC=3C=CC=C4C=NC=CC34)C12,UNK-UNK-2ede4078-60,CVD-0017896,Z56815065,Z56815065,95,40.0,20.0,1178796-Y40-59,08_E,Achiral,,T5057116,"290,3"
ClC=1C=CC(C=CC(=O)NC=2C=CC=C3C=NC=CC23)=C(Cl)C1,UNK-UNK-2ede4078-61,CVD-0017897,Z28182125,Z28182125,"98,5",40.0,20.0,1178796-Y40-59,08_F,Achiral,imperfect stereochemical match for UNK-UNK-2ede4078-61,T5064998,"503,7"
CCCN1N=C(C(=O)NC=2C=CC(C)=C(Cl)C2)C=3C=CC=CC3C1=O,UNK-UNK-2ede4078-62,CVD-0017898,Z28153632,Z28153632,100,40.0,20.0,1178796-Y40-59,08_G,Achiral,,T5099892,"407,5"
ClC=1C=C(Cl)C(NNC(=O)C2=NNC(=O)C=3C=CC=CC23)=C(Cl)C1,UNK-UNK-2ede4078-63,CVD-0017899,Z30175016,Z30175016,92,40.0,20.0,1178796-Y40-59,08_H,Achiral,,T5153318,488
CC=1C=CC(NN=CC=2C=3C=CC=CC3C=C4C=CC=CC24)=CC1Cl,UNK-UNK-2ede4078-64,CVD-0017900,Z49601125,Z49601125,92,40.0,20.0,1178796-Y40-59,08_I,Achiral,imperfect stereochemical match for UNK-UNK-2ede4078-64,T5154267,"484,4"
ClC=1C=CC=2OCC(CC2C1)C(=O)NCC3=CN(CC=4C=CC=CC4)N=C3C=5C=CC=CC5,UNK-UNK-2ede4078-65,CVD-0017901,Z227822746,Z227822746,92,40.0,20.0,1178796-Y40-59,08_J,Racemic or presumed racemic or meso,,T4027466,"249,8"
COC=1C=CC(=CC1)N(CC2=CC=CS2)C(=O)CN3C(=O)C=NC=4C=CC=CC34,UNK-UNK-2ede4078-66,CVD-0017902,Z52322541,Z52322541,"96,96",40.0,20.0,1178796-Y40-59,08_K,Achiral,,T4033796,"158,3"
FC=1C=CC=C(C1)C2=NN(C(C2)C3=CC=CS3)C(=O)CCl,UNK-UNK-2ede4078-67,CVD-0017903,Z2236598836,Z2236598836,100,40.0,20.0,1178796-Y40-59,08_L,Racemic or presumed racemic or meso,,T8516692,"41,6"
CC(=O)N1N=C(CC1C2=CC=CS2)C=3C=CC=C(O)C3,UNK-UNK-2ede4078-68,CVD-0017904,Z108564138,Z108564138,100,40.0,20.0,1178796-Y40-59,08_M,Racemic or presumed racemic or meso,,T5603746,"123,6"
CC=1C=CC(=CC1Cl)N2CCN(CC2)C(=O)C3=CC=4C=CC=CC4OC3=O,UNK-UNK-2ede4078-69,CVD-0017905,Z199471520,Z199471520,"98,97",40.0,20.0,1178796-Y40-59,08_N,Achiral,,T5575710,"66,5"
FC=1C(Cl)=CC=CC1NC(=O)CC2=NNC(=O)C=3C=CC=CC23,UNK-UNK-2ede4078-70,CVD-0017906,Z27196312,Z27196312,92,40.0,20.0,1178796-Y40-59,08_O,Achiral,,T5882981,"241,6"
CC(C)N1N=CC=2C=C(NC(=O)C3COC=4C=CC(Cl)=CC4C3)C=NC12,UNK-UNK-2ede4078-71,CVD-0017907,Z146327852,Z146327852,"90,83",40.0,20.0,1178796-Y40-59,08_P,Racemic or presumed racemic or meso,,T6272357,"303,1"
CC=1C=CC(=CC1)N(CC2=CC=CO2)C(=O)CN3N=NC=4C=CC=CC4C3=O,UNK-UNK-2ede4078-72,CVD-0017908,Z131225318,Z131225318,"97,51",40.0,20.0,1178796-Y40-59,09_A,Achiral,,T6505498,"298,8"
