SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3N=CC=CC23)C1,MIC-UNK-08cd9c58-1,CVD-0012049,MIC-UNK-08cd9c58-1,Z4610110890,86.22,40,20,1178796-Y40-20,03_A,Achiral,,UNK
CCCCOC=1C=CC(Cl)=CC1CC(=O)NC=2C=NC=CC2C,,,EDG-MED-0da5ad92-7,Z4497196450,100.0,40,20,1178796-Y40-20,03_B,Achiral,not found,UNK
COC=1C=CC(=CC1)N(CC=2C=CC=CC2)C(=O)CC3=CNC=4C=CC=CC34,ALP-POS-a3de0cb1-15,CVD-0013044,ALP-POS-a3de0cb1-15,Z89623971,100.0,40,20,1178796-Y40-20,03_C,Achiral,,UNK
ClC=1C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C=C(OC4CC(=O)N4)C1,,,ALP-POS-3b848b35-2,Z4598673995,91.0,40,20,1178796-Y40-20,03_D,Racemic or presumed racemic or meso,not found,UNK
CC=1C=CC(=C(F)C1F)C=2C=C(Cl)C=C(CC(=O)NC=3C=NC=CC3C)C2,MAT-POS-f42f3716-6,CVD-0012944,MAT-POS-f42f3716-6,Z4609618466,100.0,40,20,1178796-Y40-20,03_E,Achiral,,UNK
COC(=O)C=1C=CC(=C(OC)C1)C=2C=C(Cl)C=C(CC(=O)NC=3C=NC=CC3C)C2,MAT-POS-f42f3716-3,CVD-0012941,MAT-POS-f42f3716-3,Z4609618453,100.0,40,20,1178796-Y40-20,03_F,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(C2)C=3C=CC(=CC3Cl)S(=O)(=O)C,MAT-POS-f42f3716-2,CVD-0012940,MAT-POS-f42f3716-2,Z4609618450,100.0,40,20,1178796-Y40-20,03_G,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(C2)C=3C=CC(=CC3)C4CC4(F)F,MAT-POS-f42f3716-1,CVD-0012939,MAT-POS-f42f3716-1,Z4609618449,100.0,40,20,1178796-Y40-20,03_H,Racemic or presumed racemic or meso,,UNK
CCC=1C=C(F)C=CC1C=2C=C(Cl)C=C(CC(=O)NC=3C=NC=CC3C)C2,MAT-POS-f42f3716-4,CVD-0012942,MAT-POS-f42f3716-4,Z4609618457,100.0,40,20,1178796-Y40-20,03_I,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(/C=C(/C=3C=CC=CC3)\C(F)(F)F)C2,MAT-POS-f42f3716-8,CVD-0012946,MAT-POS-f42f3716-8,Z4609618470,100.0,40,20,1178796-Y40-20,03_J,Achiral,,UNK
CC=1C=CN=CC1NC(=O)C(CO)C=2C=CC=C(Cl)C2,,,EDG-MED-0da5ad92-5,Z4497196452,100.0,40,20,1178796-Y40-20,03_K,Racemic or presumed racemic or meso,not found,UNK
CC=1C=CN=CC1N(CC#N)C(=O)CC=2C=CC=C(Cl)C2,,,PET-UNK-bbe8d7ff-2,Z4615338475,100.0,40,20,1178796-Y40-20,03_L,Achiral,not found,UNK
"C[C@@H](OC(F)F)C(=O)NC=1C=NC=CC1C |o1:1,r|",MAT-POS-5d20d11c-1,CVD-0013196,MAT-POS-590ac91e-16,Z4522568198,100.0,40,20,1178796-Y40-20,03_M,Single known enantiomer,,UNK
"C[C@H](OC(F)F)C(=O)NC=1C=NC=CC1C |o1:1,r|",MAT-POS-5d20d11c-1,CVD-0013196,MAT-POS-590ac91e-17,Z4522568183,100.0,40,20,1178796-Y40-20,03_N,Single known enantiomer,imperfect stereochemical match for MAT-POS-5d20d11c-1,UNK
