SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
Cn1c(C(NC(=O)Cc2cc3ccccc3[nH]2)c2cccc(Cl)c2)nc2ccccc21,,,ALP-POS-ddb41b15-8,Z4644073939,98.0,40,20,1178796-Y40-21,03_A,Racemic or presumed racemic or meso,not found,UNK
COC=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,,,EDJ-MED-00c1612e-1,Z4598700231,100.0,40,20,1178796-Y40-21,03_B,Achiral,not found,UNK
CCOC(=O)C1=CC(=NN1)C=2C=C(Cl)C=C(CC(=O)NC=3C=NC=CC3C)C2,,,MAT-POS-f42f3716-9,Z4609618473,97.34,40,20,1178796-Y40-21,03_C,Achiral,not found,UNK
CC(C(=O)NC=1C=NC=CC1C)C=2C=C(Cl)C=C(OC3CC(=O)N3)C2,,,TRY-UNI-2eddb1ff-8,Z4497196460,91.33,40,20,1178796-Y40-21,03_D,Diastereomeric mixture,not found,UNK
CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(C2)C=3C=NN(C)C3C(F)F,,,MAT-POS-f42f3716-7,Z4609618468,100.0,40,20,1178796-Y40-21,03_E,Achiral,not found,UNK
COC=1C=CC=C(OC=2C=C(Cl)C=C(NC(=O)CC=3C=NC=C4C=CC=CC34)C2)N1,,,MAT-POS-6344a35d-1,Z4607377228,100.0,40,20,1178796-Y40-21,03_F,Achiral,not found,UNK
CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(C2)C=3C=CC(=CC3)C4(C)CCO4,,,MAT-POS-f42f3716-5,Z4609618460,90.0,40,20,1178796-Y40-21,03_G,Racemic or presumed racemic or meso,not found,UNK
CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(OCC=3C=CC(OCC=4C=CC=CC4F)=CC3)C2,,,CHO-MSK-6e55470f-21,Z4623427647,100.0,40,20,1178796-Y40-21,03_H,Achiral,not found,UNK
CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(OCC3=NN(C(=O)OC(C)(C)C)C=4C=CC=CC34)C2,,,CHO-MSK-6e55470f-24,Z4623427639,87.0,40,20,1178796-Y40-21,03_I,Achiral,not found,UNK
CCOC(=O)C1=C(COC=2C=C(Cl)C=C(CC(=O)NC=3C=NC=CC3C)C2)OC=4C=CC=CC14,,,CHO-MSK-6e55470f-17,Z4623427653,100.0,40,20,1178796-Y40-21,03_J,Achiral,not found,UNK
COC=1C=C(COC=2C=C(Cl)C=C(CC(=O)NC=3C=NC=CC3C)C2)C=CC1OC(F)F,,,CHO-MSK-6e55470f-14,Z4623427659,100.0,40,20,1178796-Y40-21,03_K,Achiral,not found,UNK
CC1=NOC(COC=2C=C(Cl)C=C(CC(=O)NC=3C=NC=CC3C)C2)=N1,,,CHO-MSK-6e55470f-5,Z4623427664,90.0,40,20,1178796-Y40-21,03_L,Achiral,not found,UNK
CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(OC3COC3)C2,,,WIL-MOD-03b86a88-4,Z4609618524,95.25,40,20,1178796-Y40-21,03_M,Achiral,not found,UNK
