SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
COC=1C=NC=C(C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NC(C)(C)C)C1C,,,Z4457849246,Z4457849246,100.0,40,20,1178796-Y40-02,G04,Racemic or presumed racemic or meso,not found,UNK
COC(=O)[C@@H]1CC[C@@H](C1)NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3,,,Z4457944475,Z4457944475,100.0,40,20,1178796-Y40-02,D03,Diastereomeric mixture,not found,UNK
COC=1C=NC=C(C1)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NC(C)(C)C,,,Z4457849245,Z4457849245,94.44,40,20,1178796-Y40-02,N04,Racemic or presumed racemic or meso,not found,UNK
CC=1N=CC=CC1C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NC(C)(C)C,,,Z4457849243,Z4457849243,100.0,40,20,1178796-Y40-02,O06,Racemic or presumed racemic or meso,not found,UNK
CC=1C=CN=CC1C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NC(C)(C)C,,,Z4457849248,Z4457849248,100.0,40,20,1178796-Y40-02,L04,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=NC=C(C2)C(C)(F)F,,,Z4457849247,Z4457849247,100.0,40,20,1178796-Y40-02,J04,Racemic or presumed racemic or meso,not found,UNK
CCOC=1C=NC=C(C1)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NC(C)(C)C,,,Z4457849244,Z4457849244,100.0,40,20,1178796-Y40-02,H04,Racemic or presumed racemic or meso,not found,UNK
COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3)=C(OC)C1,,,Z4457849232,Z4457849232,100.0,40,20,1178796-Y40-02,A04,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCCC=2C=CC=C(F)C2)C=3C=CC=NC3)C(=O)C=C,PAU-WEI-5b8d5051-1,CVD-0013700,Z4457849234,Z4457849234,100.0,40,20,1178796-Y40-02,P03,Racemic or presumed racemic or meso,imperfect stereochemical match for PAU-WEI-5b8d5051-1,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC(F)=CC2)C=3C=CC=NC3)C(=O)C=C,,,Z4457849228,Z4457849228,93.16,40,20,1178796-Y40-02,F07,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC2CC2)C=3C=CC=NC3)C(=O)C=C,,,Z4457849231,Z4457849231,97.94,40,20,1178796-Y40-02,A07,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C2=CN=CN2,,,Z4457849236,Z4457849236,82.19,40,20,1178796-Y40-02,M04,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=NC=C(Br)C2,,,Z4457849241,Z4457849241,98.45,40,20,1178796-Y40-02,K04,Racemic or presumed racemic or meso,not found,UNK
CC=1C(Br)=CN=CC1C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NC(C)(C)C,,,Z4457849242,Z4457849242,95.62,40,20,1178796-Y40-02,I04,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=NC=C3C=CC=CC23,,,Z4457849239,Z4457849239,100.0,40,20,1178796-Y40-02,P04,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=NC=C(Cl)C2,,,Z4457849240,Z4457849240,100.0,40,20,1178796-Y40-02,O04,Racemic or presumed racemic or meso,not found,UNK
C=CC(=O)N1CCN(CC2=CNC=3C=CC(C#N)=CC23)CC1,,,JAN-GHE-bf4-9,Z4461624347,95.13,40,20,1178796-Y40-02,J06,Achiral,not found,UNK
ClCC(=O)N1CC2CC1CN2CC=3C=CC=C(Cl)C3,DAN-LON-a5fc619e-8,CVD-0000654,DAN-LON-a5f-8,Z4461624335,100.0,40,20,1178796-Y40-02,D06,Diastereomeric mixture,,UNK
OC=1C=CC(O)=C(CN2CCN(CC2)C(=O)CCl)C1,,,NEH-REV-107-5,Z4461624337,94.14,40,20,1178796-Y40-02,G06,Achiral,not found,UNK
CCC=1C=CC=CC1NC=2N=C(N)N=C(CSC3=NN=C4C=CC=CN34)N2,,,SER-UNI-985-4,Z20242202,93.85,40,20,1178796-Y40-02,N05,Achiral,not found,UNK
CN(CC(=O)NC=1C=NC=CC1C)S(=O)(=O)C=2C=CC=C3C=CC=NC23,GAB-REV-70cc3ca5-8,CVD-0001235,GAB-REV-70c-8,Z4444622216,100.0,40,20,1178796-Y40-02,G05,Achiral,,UNK
ClC=1C=CC=C(C1)C(=O)C(C#N)C(=O)NC=2C=CC=CC2,,,Z638912400,Z638912400,96.0,40,20,1178796-Y40-02,M05,Racemic or presumed racemic or meso,not found,UNK
FC(Cl)C(=O)N1CCCC(C1)C2=NC=3C=CC=CC3S2,,,JOO-IND-b13-2,Z4461624254,92.31,40,20,1178796-Y40-02,C06,Diastereomeric mixture,not found,UNK
ClC=1C=CC=CC1CN(CCN2CCOCC2)C(=O)CNC(=O)C=C,,,JUA-UNI-bc0-3_thio_pH,Z4461624285,100.0,40,20,1178796-Y40-02,I06,Achiral,not found,UNK
CC=1C=C(N)C=C(C1)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C,,,Z4459610281,Z4459610281,92.1,40,20,1178796-Y40-02,F04,Racemic or presumed racemic or meso,not found,UNK
CC1CN(CC=2C=CC=C(Cl)C2)CCN1C(=O)CCl,,,JOH-UNI-27a-29_thio_pH,Z4461624193,98.13,40,20,1178796-Y40-02,E06,Racemic or presumed racemic or meso,not found,UNK
ClCC(=O)N1CCN(CC=2C=C(Cl)C=C(Cl)C2)CC1,,,PAU-UNI-8cd-1,Z4461624330,100.0,40,20,1178796-Y40-02,F06,Achiral,not found,UNK
FC(Cl)C(=O)NC=1C=CC=C(C1)C(=O)N2CCSCC2,,,JOO-IND-637-2,Z4461624332,100.0,40,20,1178796-Y40-02,L06,Racemic or presumed racemic or meso,not found,UNK
CS(=O)(=O)N1CCN(CC1C=2C=CC=CC2)C(=O)CCl,DUN-NEW-f8ce3686-22,CVD-0001111,DUN-NEW-f8c-22,Z4461624304,100.0,40,20,1178796-Y40-02,H06,Racemic or presumed racemic or meso,,UNK
CC(CCC=1C=CC=CC1)N2CCN(CC2)C(=O)CCl,,,MAK-UNK-af8-2,Z4461624310,100.0,40,20,1178796-Y40-02,B06,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCC=2C=CC=CC2)C=3C=CC=NC3)C(=O)C=C,,,Z4457849227,Z4457849227,100.0,40,20,1178796-Y40-02,C04,Racemic or presumed racemic or meso,not found,UNK
ClC=1C=CC=C(CC(=O)NC=2C=CC=NC2C#N)C1,AGN-NEW-c7b24fe3-4,CVD-0000060,AGN-NEW-c7b-4,Z4444622186,100.0,40,20,1178796-Y40-02,E05,Achiral,,UNK
O=S1(=O)CCC(C1)N2CCN(CC2)C=3N=C(N=C4C=CC=CC34)C=5C=CC=NC5,,,AUS-ARG-7cf-15,Z90167687,100.0,40,20,1178796-Y40-02,O05,Racemic or presumed racemic or meso,not found,UNK
FC=1C=CC(NC(=O)NCCNC=2C=CN=C3C=C(Cl)C=CC23)=CC1,GAB-FAC-880f6604-1,CVD-0001191,GAB-FAC-880-1,Z4444622149,97.69,40,20,1178796-Y40-02,B05,Achiral,,UNK
OC=1C=CC(Cl)=CC1C(=O)NC=2C=NC=CC2Cl,CHR-SOS-7098f804-10,CVD-0000586,CHR-SOS-709-10,Z1570773318,100.0,40,20,1178796-Y40-02,A06,Achiral,,UNK
CC(Cl)C(=O)N1CCC(CC1)C(=O)N2CCCCC2,BRU-LEF-cf996d6c-1,CVD-0000465,Z1562119681,Z1562119681,97.14,40,20,1178796-Y40-02,K06,Racemic or presumed racemic or meso,,UNK
OC=1C=CC(NCC=2C=CC=C(C#N)C2)=CC1,MIH-UNI-6b9ca91a-5,CVD-0002816,MIH-UNI-6b9-5,Z445693752,100.0,40,20,1178796-Y40-02,K05,Achiral,,UNK
COC(=O)C1CC(C1)NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3,,,Z4457849188,Z4457849188,95.44,40,20,1178796-Y40-02,B04,Diastereomeric mixture,not found,UNK
OC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1,,,KIM-UNI-2ee-1,Z4450620215,95.0,40,20,1178796-Y40-02,I05,Achiral,not found,UNK
ClC=1C=CC=C(C1)C(=O)NC=2C=NC=CC2Cl,CHR-SOS-7098f804-21,CVD-0000597,CHR-SOS-709-21,Z1209475970,98.45,40,20,1178796-Y40-02,L05,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CC=2C=CC=3NC=NC3C2,GAB-REV-70cc3ca5-18,CVD-0001223,GAB-REV-70c-18,Z4444735062,100.0,40,20,1178796-Y40-02,P05,Achiral,,UNK
O=C(NC=1C=CC(NC=2C=CC(C#N)=CN2)=CC1)NC=3C=CC=NC3,MAK-UNK-30aad1f1-12,CVD-0002165,MAK-UNK-30a-12,Z4444621912,100.0,40,20,1178796-Y40-02,F05,Achiral,,UNK
OC=1C=CC(Cl)=CC1C(=O)NC=2C=CC(=CC2)[N+](=O)[O-],CHR-SOS-7098f804-3,CVD-0000599,CHR-SOS-709-3,Z244459584,86.08,40,20,1178796-Y40-02,G07,Achiral,,UNK
O=C(CC(=O)N1CCOCC1)NC2CCCCC2,GIA-UNK-3f36037a-1,CVD-0001283,GIA-UNK-3f3-1,Z2933493013,98.16,40,20,1178796-Y40-02,D05,Achiral,,UNK
NC(=O)[C@@H]1CN(C[C@H]1C=2C=CC=CC2)C3CCOCC3,DUN-NEW-f8ce3686-1,CVD-0001098,DUN-NEW-f8c-1,Z4266576100,100.0,40,20,1178796-Y40-02,N06,Racemic diastereomer with known relative stereochemistry,,UNK
