SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
FC=1C=C(F)C=2C(=O)NCC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,ALP-POS-f1807566-1,CVD-0017818,Z5141328974,Z5141328974,100.0,40,20,1326826-Y40-21,03_A,Racemic or presumed racemic or meso,,H3313185
CCC1(CNC(=O)C=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC(=CC34)S(=O)(=O)C,EDJ-MED-827e7cb4-6,CVD-0017948,Z5060771471,Z5060771471,100.0,40,20,1326826-Y40-21,03_B,Racemic or presumed racemic or meso,,H3304559
CN1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C12,PET-UNK-e274cad4-6,CVD-0017303,Z5032732285,Z5032732285,100.0,40,20,1326826-Y40-21,03_C,Achiral,,H3294091
ClC=1C=CC=2CN(CC(=O)NC3CC3)CC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,MAT-POS-5cd9ea36-13,CVD-0018493,Z5169210112,Z5169210112,92.55,40,20,1326826-Y40-21,03_D,Racemic or presumed racemic or meso,,H3311709
ClC=1C=CC=2CN(CC(=O)NCC#N)CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,MAT-POS-5cd9ea36-15,CVD-0018495,Z5169210120,Z5169210120,100.0,40,20,1326826-Y40-21,03_E,Racemic or presumed racemic or meso,,H3313195
CC1=CC=CN2N=CC(NC(=O)C3CNC(=O)C=4C=CC(Cl)=CC34)=C12,EDJ-MED-dd2a8363-4,CVD-0018253,Z5115885801,Z5115885801,100.0,40,20,1326826-Y40-21,03_F,Racemic or presumed racemic or meso,,H3314697
ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CCOCC5)C#N,MAT-POS-5cd9ea36-6,CVD-0018486,Z5169210090,Z5169210090,100.0,40,20,1326826-Y40-21,03_G,Racemic or presumed racemic or meso,,H3314775
FC1(F)CC1CS(=O)(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2,MAT-POS-5cd9ea36-11,CVD-0018491,Z5169210106,Z5169210106,92.56,40,20,1326826-Y40-21,03_H,Diastereomeric mixture,,H3314750
CN(C1CC1)S(=O)(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2,MAT-POS-5cd9ea36-20,CVD-0018500,Z5169210158,Z5169210158,97.41,40,20,1326826-Y40-21,03_I,Racemic or presumed racemic or meso,,H3314754
COC=1C=C2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2=CC1F,MAT-POS-29385cc1-2,CVD-0018474,Z5169210027,Z5169210027,100.0,40,20,1326826-Y40-21,03_J,Achiral,,H3317341
ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC#N,MAT-POS-5cd9ea36-24,CVD-0018504,Z5169210178,Z5169210178,90.57,40,20,1326826-Y40-21,03_K,Racemic or presumed racemic or meso,,H3314761
