SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
COC1(CS(=O)(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=C(C=CC56)S(=O)(=O)C)C2)CC1,MAT-POS-853c0ffa-16,CVD-0019661,MAT-POS-853c0ffa-16,Z5489567285,100.0,40,20,1178796-Y40-88,03_A,Racemic or presumed racemic or meso,,H3688301,3.0
FC=1C=CC=2C=NC=C(N3CCC4(CN(CC=5C=CC(Cl)=CC54)S(=O)(=O)CC6(CC6)C#N)C3=O)C2C1,MAT-POS-853c0ffa-13,CVD-0019658,MAT-POS-853c0ffa-13,Z5461592540,100.0,40,20,1178796-Y40-88,03_B,Racemic or presumed racemic or meso,,T8792596,20.0
ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)CC6(CCOCC6)C#N,ALP-POS-ecbed2ba-11,CVD-0019732,ALP-POS-ecbed2ba-11,Z5461592478,97.98,40,20,1178796-Y40-88,03_C,Racemic or presumed racemic or meso,,H3698562,33.3
ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)CC6(CCC6)C#N,ALP-POS-ecbed2ba-8,CVD-0019729,ALP-POS-ecbed2ba-8,Z5461592462,98.69,40,20,1178796-Y40-88,03_D,Racemic or presumed racemic or meso,,H3698563,6.0
COC1(CS(=O)(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2)CC1,ALP-POS-ecbed2ba-6,CVD-0019727,ALP-POS-ecbed2ba-6,Z5590184150,96.12,40,20,1178796-Y40-88,03_E,Racemic or presumed racemic or meso,,H3698564,19.7
ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)CC6CS(=O)(=O)C6,ALP-POS-ecbed2ba-5,CVD-0019726,ALP-POS-ecbed2ba-5,Z5461592464,100.0,40,20,1178796-Y40-88,03_F,Racemic or presumed racemic or meso,,H3699969,21.1
CC1(CS(=O)(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2)CC1,ALP-POS-ecbed2ba-3,CVD-0019725,ALP-POS-ecbed2ba-3,Z5461592453,96.79,40,20,1178796-Y40-88,03_G,Racemic or presumed racemic or meso,,H3699970,10.0
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)C=4C=NC=C5C=C(C=CC45)S(=O)(=O)C)C=6C=C(Cl)C=CC6C2=O,EDJ-MED-976a33d5-2,CVD-0019849,EDJ-MED-976a33d5-2,Z5489567288,100.0,40,20,1178796-Y40-88,03_H,Racemic or presumed racemic or meso,,H3699780,45.4
CNC(=O)CN1CC2(CCN(C2=O)C=3C=NC=C4C=CC(Cl)=CC34)C=5C=C(Cl)C=CC5C1=O,EDG-MED-b1ef7fe3-1,CVD-0019457,EDG-MED-b1ef7fe3-1,Z5442718009,100.0,40,20,1178796-Y40-88,03_I,Racemic or presumed racemic or meso,,H3703613,22.9
CNC(=O)CN1CC2(CCN(C2=O)C=3C=NC=C4C=CC=C(Cl)C34)C=5C=C(Cl)C=CC5C1=O,MAT-POS-853c0ffa-1,CVD-0019649,MAT-POS-853c0ffa-1,Z5442718022,100.0,40,20,1178796-Y40-88,03_J,Racemic or presumed racemic or meso,,H3703616,7.2
CN(C)CCOC=1C=CC=2C=NC=C(N3CCC4(CN(CC=5C=CC(Cl)=CC54)S(=O)(=O)CC6(CC6)C#N)C3=O)C2C1,MAT-POS-853c0ffa-9,CVD-0019654,MAT-POS-853c0ffa-9,Z5461592532,100.0,40,20,1178796-Y40-88,03_K,Racemic or presumed racemic or meso,,H3703496,42.1
CNC(=O)CN1CC2(CCN(C2=O)C=3C=NC=C4C=C(F)C=CC34)C=5C=C(Cl)C=CC5C1=O,EDG-MED-b1ef7fe3-3,CVD-0019459,EDG-MED-b1ef7fe3-3,Z5442718020,100.0,40,20,1178796-Y40-88,03_L,Racemic or presumed racemic or meso,,H3703612,7.0
CC(C)(CS(=O)(=O)N1CC=2C=CC(Cl)=CC2C3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C1)C#N,ALP-POS-ecbed2ba-13,CVD-0019734,ALP-POS-ecbed2ba-13,Z5461592484,98.8,40,20,1178796-Y40-88,03_M,Racemic or presumed racemic or meso,,H3699965,21.1
